DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME
222110156;06/05/2022 12:00:00 AM;06/05/2022 12:00:00 AM;2340;21;Topanga    
222116155;11/02/2022 12:00:00 AM;11/01/2022 12:00:00 AM;2030;21;Topanga    
222116218;11/03/2022 12:00:00 AM;11/02/2022 12:00:00 AM;600;21;Topanga    
222109819;05/28/2022 12:00:00 AM;05/28/2022 12:00:00 AM;1145;21;Topanga    
222111130;06/30/2022 12:00:00 AM;06/15/2022 12:00:00 AM;800;21;Topanga    
222117557;12/09/2022 12:00:00 AM;12/09/2022 12:00:00 AM;2130;21;Topanga    
222109659;05/25/2022 12:00:00 AM;05/25/2022 12:00:00 AM;1615;21;Topanga    
222107897;04/11/2022 12:00:00 AM;03/08/2022 12:00:00 AM;1500;21;Topanga    
222116320;11/05/2022 12:00:00 AM;06/01/2022 12:00:00 AM;700;21;Topanga    
222110665;06/17/2022 12:00:00 AM;06/17/2022 12:00:00 AM;2305;21;Topanga    
222104549;01/18/2022 12:00:00 AM;01/17/2022 12:00:00 AM;1930;21;Topanga    
222107603;04/02/2022 12:00:00 AM;04/02/2022 12:00:00 AM;1243;21;Topanga    
222105552;02/12/2022 12:00:00 AM;02/11/2022 12:00:00 AM;2200;21;Topanga    
222115692;10/20/2022 12:00:00 AM;10/20/2022 12:00:00 AM;1620;21;Topanga    
222108515;04/27/2022 12:00:00 AM;04/27/2022 12:00:00 AM;615;21;Topanga    
222112527;08/02/2022 12:00:00 AM;08/02/2022 12:00:00 AM;1430;21;Topanga    
222108098;04/17/2022 12:00:00 AM;04/16/2022 12:00:00 AM;1430;21;Topanga    
222110648;06/17/2022 12:00:00 AM;06/15/2022 12:00:00 AM;1730;21;Topanga    
222106211;02/27/2022 12:00:00 AM;02/24/2022 12:00:00 AM;1710;21;Topanga    
222111177;07/02/2022 12:00:00 AM;07/02/2022 12:00:00 AM;600;21;Topanga    
222104744;01/23/2022 12:00:00 AM;01/21/2022 12:00:00 AM;2300;21;Topanga    
222111420;07/07/2022 12:00:00 AM;06/29/2022 12:00:00 AM;1000;21;Topanga    
222116171;11/02/2022 12:00:00 AM;11/01/2022 12:00:00 AM;2300;21;Topanga    
222117172;11/28/2022 12:00:00 AM;11/28/2022 12:00:00 AM;620;21;Topanga    
222106762;03/14/2022 12:00:00 AM;03/13/2022 12:00:00 AM;2345;21;Topanga    
232104009;01/01/2023 12:00:00 AM;12/31/2022 12:00:00 AM;1750;21;Topanga    
222104194;01/06/2022 12:00:00 AM;01/05/2022 12:00:00 AM;1;21;Topanga    
222113209;08/18/2022 12:00:00 AM;01/14/2022 12:00:00 AM;915;21;Topanga    
222109282;05/18/2022 12:00:00 AM;05/17/2022 12:00:00 AM;2030;21;Topanga    
222113817;09/02/2022 12:00:00 AM;09/02/2022 12:00:00 AM;2240;21;Topanga    
222117739;12/13/2022 12:00:00 AM;12/13/2022 12:00:00 AM;1730;21;Topanga    
222111454;07/08/2022 12:00:00 AM;07/07/2022 12:00:00 AM;1820;21;Topanga    
222111147;07/01/2022 12:00:00 AM;07/01/2022 12:00:00 AM;1205;21;Topanga    
222111523;07/10/2022 12:00:00 AM;06/05/2022 12:00:00 AM;2200;21;Topanga    
222109951;06/01/2022 12:00:00 AM;06/01/2022 12:00:00 AM;1100;21;Topanga    
222110403;06/11/2022 12:00:00 AM;06/11/2022 12:00:00 AM;1210;21;Topanga    
222107921;04/11/2022 12:00:00 AM;04/10/2022 12:00:00 AM;2200;21;Topanga    
222117747;12/13/2022 12:00:00 AM;12/13/2022 12:00:00 AM;1200;21;Topanga    
222114685;09/25/2022 12:00:00 AM;09/25/2022 12:00:00 AM;2120;21;Topanga    
222107458;03/30/2022 12:00:00 AM;03/30/2022 12:00:00 AM;30;21;Topanga    
222116879;11/20/2022 12:00:00 AM;11/18/2022 12:00:00 AM;230;21;Topanga    
222116894;11/17/2022 12:00:00 AM;11/17/2022 12:00:00 AM;1240;21;Topanga    
222116013;10/28/2022 12:00:00 AM;10/23/2022 12:00:00 AM;1200;21;Topanga    
222106571;03/09/2022 12:00:00 AM;03/09/2022 12:00:00 AM;136;21;Topanga    
222100965;12/24/2022 12:00:00 AM;12/24/2022 12:00:00 AM;950;21;Topanga    
222107805;04/08/2022 12:00:00 AM;04/06/2022 12:00:00 AM;1900;21;Topanga    
222115790;10/24/2022 12:00:00 AM;10/22/2022 12:00:00 AM;15;21;Topanga    
222109489;05/22/2022 12:00:00 AM;05/21/2022 12:00:00 AM;1545;21;Topanga    
222110163;06/07/2022 12:00:00 AM;05/12/2022 12:00:00 AM;300;21;Topanga    
222107109;03/21/2022 12:00:00 AM;03/19/2022 12:00:00 AM;1345;21;Topanga    
222115318;10/12/2022 12:00:00 AM;10/10/2022 12:00:00 AM;1100;21;Topanga    
222105919;02/20/2022 12:00:00 AM;02/20/2022 12:00:00 AM;2300;21;Topanga    
222115139;10/07/2022 12:00:00 AM;10/07/2022 12:00:00 AM;743;21;Topanga    
222112802;08/10/2022 12:00:00 AM;08/10/2022 12:00:00 AM;1620;21;Topanga    
222110693;06/18/2022 12:00:00 AM;06/18/2022 12:00:00 AM;1700;21;Topanga    
222113920;09/05/2022 12:00:00 AM;08/05/2022 12:00:00 AM;815;21;Topanga    
222111807;07/17/2022 12:00:00 AM;07/17/2022 12:00:00 AM;1545;21;Topanga    
222118043;12/21/2022 12:00:00 AM;12/21/2022 12:00:00 AM;1100;21;Topanga    
222109181;05/16/2022 12:00:00 AM;04/30/2022 12:00:00 AM;1900;21;Topanga    
222108885;05/08/2022 12:00:00 AM;05/07/2022 12:00:00 AM;2230;21;Topanga    
222112888;08/11/2022 12:00:00 AM;08/10/2022 12:00:00 AM;1300;21;Topanga    
222107707;04/05/2022 12:00:00 AM;04/05/2022 12:00:00 AM;1440;21;Topanga    
222114769;09/28/2022 12:00:00 AM;09/26/2022 12:00:00 AM;100;21;Topanga    
222112602;08/05/2022 12:00:00 AM;08/04/2022 12:00:00 AM;1045;21;Topanga    
222105969;02/14/2022 12:00:00 AM;02/12/2022 12:00:00 AM;1230;21;Topanga    
222116488;11/10/2022 12:00:00 AM;11/09/2022 12:00:00 AM;2330;21;Topanga    
222116865;11/20/2022 12:00:00 AM;11/19/2022 12:00:00 AM;1000;21;Topanga    
222106284;03/01/2022 12:00:00 AM;03/01/2022 12:00:00 AM;1800;21;Topanga    
222100761;07/04/2022 12:00:00 AM;07/04/2022 12:00:00 AM;10;21;Topanga    
222100760;06/25/2022 12:00:00 AM;06/25/2022 12:00:00 AM;26;21;Topanga    
222112697;08/08/2022 12:00:00 AM;08/08/2022 12:00:00 AM;200;21;Topanga    
222111226;07/03/2022 12:00:00 AM;03/14/2022 12:00:00 AM;1200;21;Topanga    
222118040;12/22/2022 12:00:00 AM;12/22/2022 12:00:00 AM;210;21;Topanga    
222106380;03/03/2022 12:00:00 AM;03/02/2022 12:00:00 AM;1700;21;Topanga    
222117837;12/16/2022 12:00:00 AM;12/13/2022 12:00:00 AM;2127;21;Topanga    
222113212;08/18/2022 12:00:00 AM;08/15/2022 12:00:00 AM;2300;21;Topanga    
232104173;01/03/2023 12:00:00 AM;12/22/2022 12:00:00 AM;1900;21;Topanga    
222106682;03/10/2022 12:00:00 AM;03/09/2022 12:00:00 AM;1730;21;Topanga    
222109010;05/11/2022 12:00:00 AM;05/11/2022 12:00:00 AM;30;21;Topanga    
222116686;11/15/2022 12:00:00 AM;10/30/2022 12:00:00 AM;1200;21;Topanga    
222108828;05/06/2022 12:00:00 AM;05/06/2022 12:00:00 AM;1440;21;Topanga    
222113304;08/20/2022 12:00:00 AM;08/20/2022 12:00:00 AM;2004;21;Topanga    
222108325;04/23/2022 12:00:00 AM;04/23/2022 12:00:00 AM;1130;21;Topanga    
222108527;04/27/2022 12:00:00 AM;04/22/2022 12:00:00 AM;2130;21;Topanga    
222116737;11/15/2022 12:00:00 AM;11/14/2022 12:00:00 AM;2100;21;Topanga    
222113179;08/17/2022 12:00:00 AM;08/15/2022 12:00:00 AM;1622;21;Topanga    
222107077;03/21/2022 12:00:00 AM;03/18/2022 12:00:00 AM;1630;21;Topanga    
222109011;05/10/2022 12:00:00 AM;05/10/2022 12:00:00 AM;2200;21;Topanga    
222116725;11/16/2022 12:00:00 AM;11/11/2022 12:00:00 AM;1730;21;Topanga    
222108728;05/03/2022 12:00:00 AM;05/03/2022 12:00:00 AM;1930;21;Topanga    
222115764;10/23/2022 12:00:00 AM;10/21/2022 12:00:00 AM;1930;21;Topanga    
222114485;09/20/2022 12:00:00 AM;09/06/2022 12:00:00 AM;1805;21;Topanga    
222108640;05/02/2022 12:00:00 AM;04/25/2022 12:00:00 AM;1800;21;Topanga    
222112095;07/24/2022 12:00:00 AM;07/24/2022 12:00:00 AM;1200;21;Topanga    
222110732;06/20/2022 12:00:00 AM;06/18/2022 12:00:00 AM;1200;21;Topanga    
222109278;05/17/2022 12:00:00 AM;05/17/2022 12:00:00 AM;2315;21;Topanga    
222117846;12/16/2022 12:00:00 AM;12/16/2022 12:00:00 AM;1;21;Topanga    
222107160;03/21/2022 12:00:00 AM;03/19/2022 12:00:00 AM;1615;21;Topanga    
222104038;01/02/2022 12:00:00 AM;01/02/2022 12:00:00 AM;400;21;Topanga    
222118161;12/26/2022 12:00:00 AM;12/26/2022 12:00:00 AM;118;21;Topanga    
222111028;06/27/2022 12:00:00 AM;05/10/2022 12:00:00 AM;1150;21;Topanga    
222105202;02/03/2022 12:00:00 AM;02/03/2022 12:00:00 AM;700;21;Topanga    
222107756;04/07/2022 12:00:00 AM;03/31/2022 12:00:00 AM;1800;21;Topanga    
222109596;05/24/2022 12:00:00 AM;05/24/2022 12:00:00 AM;415;21;Topanga    
222115653;10/19/2022 12:00:00 AM;10/14/2022 12:00:00 AM;1642;21;Topanga    
222116399;11/07/2022 12:00:00 AM;11/07/2022 12:00:00 AM;1815;21;Topanga    
222108695;05/03/2022 12:00:00 AM;05/01/2022 12:00:00 AM;1800;21;Topanga    
222110760;06/21/2022 12:00:00 AM;06/21/2022 12:00:00 AM;100;21;Topanga    
222114045;09/09/2022 12:00:00 AM;09/09/2022 12:00:00 AM;830;21;Topanga    
222113610;08/28/2022 12:00:00 AM;08/18/2022 12:00:00 AM;2245;21;Topanga    
222107206;03/23/2022 12:00:00 AM;03/23/2022 12:00:00 AM;1830;21;Topanga    
222116803;11/18/2022 12:00:00 AM;09/19/2022 12:00:00 AM;1400;21;Topanga    
222111058;06/28/2022 12:00:00 AM;05/04/2022 12:00:00 AM;1200;21;Topanga    
222118139;12/26/2022 12:00:00 AM;12/21/2022 12:00:00 AM;1800;21;Topanga    
222115654;10/19/2022 12:00:00 AM;10/19/2022 12:00:00 AM;1330;21;Topanga    
222106826;03/15/2022 12:00:00 AM;03/15/2022 12:00:00 AM;1400;21;Topanga    
222111848;07/18/2022 12:00:00 AM;07/17/2022 12:00:00 AM;1735;21;Topanga    
222117383;12/05/2022 12:00:00 AM;12/03/2022 12:00:00 AM;1700;21;Topanga    
222108210;04/20/2022 12:00:00 AM;04/17/2022 12:00:00 AM;1700;21;Topanga    
222107387;03/29/2022 12:00:00 AM;03/29/2022 12:00:00 AM;15;21;Topanga    
222107914;04/11/2022 12:00:00 AM;04/11/2022 12:00:00 AM;1950;21;Topanga    
222118332;12/31/2022 12:00:00 AM;11/03/2022 12:00:00 AM;635;21;Topanga    
222114750;09/27/2022 12:00:00 AM;09/27/2022 12:00:00 AM;1520;21;Topanga    
222104883;01/27/2022 12:00:00 AM;01/27/2022 12:00:00 AM;1100;21;Topanga    
222114189;09/12/2022 12:00:00 AM;09/12/2022 12:00:00 AM;930;21;Topanga    
222115205;10/09/2022 12:00:00 AM;10/08/2022 12:00:00 AM;730;21;Topanga    
222111181;07/02/2022 12:00:00 AM;07/01/2022 12:00:00 AM;1700;21;Topanga    
222113994;09/08/2022 12:00:00 AM;09/02/2022 12:00:00 AM;631;21;Topanga    
222105574;02/12/2022 12:00:00 AM;02/12/2022 12:00:00 AM;1845;21;Topanga    
222111312;07/05/2022 12:00:00 AM;06/19/2022 12:00:00 AM;2000;21;Topanga    
222118280;12/29/2022 12:00:00 AM;12/28/2022 12:00:00 AM;1900;21;Topanga    
232110830;06/23/2023 12:00:00 AM;02/01/2022 12:00:00 AM;1200;21;Topanga    
222107868;04/10/2022 12:00:00 AM;04/09/2022 12:00:00 AM;800;21;Topanga    
222114512;09/21/2022 12:00:00 AM;09/21/2022 12:00:00 AM;1500;21;Topanga    
222107556;04/02/2022 12:00:00 AM;04/02/2022 12:00:00 AM;1223;21;Topanga    
222100766;07/06/2022 12:00:00 AM;07/06/2022 12:00:00 AM;1710;21;Topanga    
222109866;05/30/2022 12:00:00 AM;05/14/2022 12:00:00 AM;2200;21;Topanga    
222118098;12/24/2022 12:00:00 AM;12/23/2022 12:00:00 AM;1900;21;Topanga    
222115345;10/12/2022 12:00:00 AM;10/11/2022 12:00:00 AM;545;21;Topanga    
222108927;05/06/2022 12:00:00 AM;05/03/2022 12:00:00 AM;1240;21;Topanga    
222112448;08/02/2022 12:00:00 AM;08/01/2022 12:00:00 AM;1500;21;Topanga    
222117013;11/23/2022 12:00:00 AM;11/23/2022 12:00:00 AM;900;21;Topanga    
222111563;07/11/2022 12:00:00 AM;06/30/2022 12:00:00 AM;1300;21;Topanga    
222108022;03/31/2022 12:00:00 AM;03/29/2022 12:00:00 AM;1415;21;Topanga    
222105602;02/14/2022 12:00:00 AM;02/13/2022 12:00:00 AM;2230;21;Topanga    
222113535;08/26/2022 12:00:00 AM;08/25/2022 12:00:00 AM;1600;21;Topanga    
222106030;02/23/2022 12:00:00 AM;01/25/2022 12:00:00 AM;1628;21;Topanga    
222117196;11/22/2022 12:00:00 AM;11/22/2022 12:00:00 AM;1530;21;Topanga    
222115568;10/18/2022 12:00:00 AM;10/18/2022 12:00:00 AM;920;21;Topanga    
222110436;06/12/2022 12:00:00 AM;06/12/2022 12:00:00 AM;1130;21;Topanga    
222104198;01/06/2022 12:00:00 AM;01/06/2022 12:00:00 AM;300;21;Topanga    
222109375;05/15/2022 12:00:00 AM;05/15/2022 12:00:00 AM;1450;21;Topanga    
222109841;05/28/2022 12:00:00 AM;05/28/2022 12:00:00 AM;500;21;Topanga    
222107570;04/02/2022 12:00:00 AM;03/29/2022 12:00:00 AM;1500;21;Topanga    
222117115;11/27/2022 12:00:00 AM;11/27/2022 12:00:00 AM;1000;21;Topanga    
222105864;02/19/2022 12:00:00 AM;02/19/2022 12:00:00 AM;730;21;Topanga    
222111150;06/25/2022 12:00:00 AM;06/24/2022 12:00:00 AM;1600;21;Topanga    
222111885;07/19/2022 12:00:00 AM;07/18/2022 12:00:00 AM;1930;21;Topanga    
222116444;11/09/2022 12:00:00 AM;11/09/2022 12:00:00 AM;38;21;Topanga    
222104878;01/17/2022 12:00:00 AM;01/17/2022 12:00:00 AM;1830;21;Topanga    
222114608;09/23/2022 12:00:00 AM;09/23/2022 12:00:00 AM;1715;21;Topanga    
222112380;07/31/2022 12:00:00 AM;07/31/2022 12:00:00 AM;50;21;Topanga    
222114503;09/21/2022 12:00:00 AM;09/20/2022 12:00:00 AM;1920;21;Topanga    
222104007;01/01/2022 12:00:00 AM;01/01/2022 12:00:00 AM;200;21;Topanga    
222114811;09/28/2022 12:00:00 AM;09/25/2022 12:00:00 AM;100;21;Topanga    
222104497;01/16/2022 12:00:00 AM;01/14/2022 12:00:00 AM;1800;21;Topanga    
222105075;01/31/2022 12:00:00 AM;01/15/2022 12:00:00 AM;2005;21;Topanga    
222115224;10/09/2022 12:00:00 AM;10/02/2022 12:00:00 AM;613;21;Topanga    
222117322;12/01/2022 12:00:00 AM;11/20/2022 12:00:00 AM;1537;21;Topanga    
222100607;03/25/2022 12:00:00 AM;03/25/2022 12:00:00 AM;745;21;Topanga    
222115274;10/11/2022 12:00:00 AM;10/09/2022 12:00:00 AM;1222;21;Topanga    
222117864;12/16/2022 12:00:00 AM;12/16/2022 12:00:00 AM;1820;21;Topanga    
222109535;05/23/2022 12:00:00 AM;05/23/2022 12:00:00 AM;1950;21;Topanga    
222106641;11/14/2022 12:00:00 AM;11/14/2022 12:00:00 AM;800;21;Topanga    
222107214;03/23/2022 12:00:00 AM;03/23/2022 12:00:00 AM;1445;21;Topanga    
222109722;05/26/2022 12:00:00 AM;05/23/2022 12:00:00 AM;1801;21;Topanga    
222107341;03/26/2022 12:00:00 AM;03/26/2022 12:00:00 AM;2130;21;Topanga    
222117289;12/01/2022 12:00:00 AM;12/01/2022 12:00:00 AM;1100;21;Topanga    
222114018;09/08/2022 12:00:00 AM;09/06/2022 12:00:00 AM;920;21;Topanga    
222109836;05/29/2022 12:00:00 AM;05/27/2022 12:00:00 AM;1301;21;Topanga    
222114040;08/30/2022 12:00:00 AM;02/01/2022 12:00:00 AM;1200;21;Topanga    
222107098;03/21/2022 12:00:00 AM;03/21/2022 12:00:00 AM;1700;21;Topanga    
222112664;08/07/2022 12:00:00 AM;08/07/2022 12:00:00 AM;930;21;Topanga    
232104356;01/11/2023 12:00:00 AM;12/24/2022 12:00:00 AM;900;21;Topanga    
222107912;04/11/2022 12:00:00 AM;04/10/2022 12:00:00 AM;1420;21;Topanga    
222111194;07/02/2022 12:00:00 AM;06/28/2022 12:00:00 AM;1023;21;Topanga    
222117506;12/04/2022 12:00:00 AM;12/03/2022 12:00:00 AM;1730;21;Topanga    
222111040;06/27/2022 12:00:00 AM;06/09/2022 12:00:00 AM;1345;21;Topanga    
222118253;12/29/2022 12:00:00 AM;12/27/2022 12:00:00 AM;2200;21;Topanga    
222116251;11/03/2022 12:00:00 AM;08/15/2022 12:00:00 AM;2230;21;Topanga    
222109625;05/24/2022 12:00:00 AM;05/12/2022 12:00:00 AM;1235;21;Topanga    
222105755;02/17/2022 12:00:00 AM;02/15/2022 12:00:00 AM;1610;21;Topanga    
222112776;08/09/2022 12:00:00 AM;08/08/2022 12:00:00 AM;1715;21;Topanga    
222115315;10/12/2022 12:00:00 AM;10/08/2022 12:00:00 AM;2015;21;Topanga    
222100882;09/23/2022 12:00:00 AM;09/23/2022 12:00:00 AM;2030;21;Topanga    
232105158;02/02/2023 12:00:00 AM;04/27/2022 12:00:00 AM;1;21;Topanga    
222104491;01/16/2022 12:00:00 AM;01/15/2022 12:00:00 AM;1600;21;Topanga    
222117103;11/26/2022 12:00:00 AM;11/26/2022 12:00:00 AM;2005;21;Topanga    
222116708;11/16/2022 12:00:00 AM;11/14/2022 12:00:00 AM;600;21;Topanga    
222111834;07/18/2022 12:00:00 AM;04/03/2022 12:00:00 AM;1200;21;Topanga    
222108603;04/30/2022 12:00:00 AM;04/30/2022 12:00:00 AM;2230;21;Topanga    
222117410;12/06/2022 12:00:00 AM;12/05/2022 12:00:00 AM;1500;21;Topanga    
222114829;09/29/2022 12:00:00 AM;09/26/2022 12:00:00 AM;2000;21;Topanga    
222104151;01/05/2022 12:00:00 AM;01/04/2022 12:00:00 AM;2300;21;Topanga    
222116483;11/09/2022 12:00:00 AM;11/09/2022 12:00:00 AM;2245;21;Topanga    
222115284;10/11/2022 12:00:00 AM;10/05/2022 12:00:00 AM;2100;21;Topanga    
222114373;09/17/2022 12:00:00 AM;09/17/2022 12:00:00 AM;1645;21;Topanga    
222100652;04/23/2022 12:00:00 AM;04/23/2022 12:00:00 AM;1200;21;Topanga    
222110034;06/02/2022 12:00:00 AM;06/02/2022 12:00:00 AM;1931;21;Topanga    
222106006;02/22/2022 12:00:00 AM;02/22/2022 12:00:00 AM;1930;21;Topanga    
222106990;03/18/2022 12:00:00 AM;03/05/2022 12:00:00 AM;955;21;Topanga    
222111021;06/28/2022 12:00:00 AM;06/27/2022 12:00:00 AM;1000;21;Topanga    
222107535;03/31/2022 12:00:00 AM;03/31/2022 12:00:00 AM;1830;21;Topanga    
222100753;06/20/2022 12:00:00 AM;06/19/2022 12:00:00 AM;2000;21;Topanga    
222114714;09/26/2022 12:00:00 AM;09/25/2022 12:00:00 AM;930;21;Topanga    
222111763;07/16/2022 12:00:00 AM;07/16/2022 12:00:00 AM;1420;21;Topanga    
222106466;03/06/2022 12:00:00 AM;03/06/2022 12:00:00 AM;1330;21;Topanga    
222115542;10/18/2022 12:00:00 AM;10/17/2022 12:00:00 AM;2239;21;Topanga    
222110308;06/09/2022 12:00:00 AM;06/07/2022 12:00:00 AM;2100;21;Topanga    
222113234;08/19/2022 12:00:00 AM;08/18/2022 12:00:00 AM;2006;21;Topanga    
222117216;11/29/2022 12:00:00 AM;10/29/2022 12:00:00 AM;1850;21;Topanga    
222110541;06/14/2022 12:00:00 AM;06/14/2022 12:00:00 AM;1605;21;Topanga    
222104756;01/24/2022 12:00:00 AM;01/20/2022 12:00:00 AM;1500;21;Topanga    
222104960;01/28/2022 12:00:00 AM;01/28/2022 12:00:00 AM;1000;21;Topanga    
232105722;02/16/2023 12:00:00 AM;02/13/2022 12:00:00 AM;1345;21;Topanga    
222109791;05/28/2022 12:00:00 AM;05/28/2022 12:00:00 AM;1740;21;Topanga    
222110535;06/14/2022 12:00:00 AM;06/14/2022 12:00:00 AM;1200;21;Topanga    
222105306;02/03/2022 12:00:00 AM;02/02/2022 12:00:00 AM;1003;21;Topanga    
222116733;11/16/2022 12:00:00 AM;11/16/2022 12:00:00 AM;2115;21;Topanga    
222100566;02/23/2022 12:00:00 AM;02/23/2022 12:00:00 AM;534;21;Topanga    
222110670;06/16/2022 12:00:00 AM;06/16/2022 12:00:00 AM;1200;21;Topanga    
222116502;11/10/2022 12:00:00 AM;11/10/2022 12:00:00 AM;1130;21;Topanga    
222104163;01/04/2022 12:00:00 AM;01/03/2022 12:00:00 AM;2100;21;Topanga    
222116019;10/29/2022 12:00:00 AM;10/11/2022 12:00:00 AM;1923;21;Topanga    
222110658;06/17/2022 12:00:00 AM;06/17/2022 12:00:00 AM;2015;21;Topanga    
222117407;12/06/2022 12:00:00 AM;11/03/2022 12:00:00 AM;1200;21;Topanga    
222105993;02/22/2022 12:00:00 AM;02/22/2022 12:00:00 AM;1434;21;Topanga    
222114903;10/01/2022 12:00:00 AM;10/01/2022 12:00:00 AM;1530;21;Topanga    
222116065;10/31/2022 12:00:00 AM;10/30/2022 12:00:00 AM;2200;21;Topanga    
222105958;02/21/2022 12:00:00 AM;02/16/2022 12:00:00 AM;1209;21;Topanga    
222106462;03/06/2022 12:00:00 AM;03/06/2022 12:00:00 AM;320;21;Topanga    
222100767;07/07/2022 12:00:00 AM;07/07/2022 12:00:00 AM;1345;21;Topanga    
222108667;05/02/2022 12:00:00 AM;05/02/2022 12:00:00 AM;1507;21;Topanga    
222107639;04/04/2022 12:00:00 AM;04/03/2022 12:00:00 AM;1900;21;Topanga    
222118150;12/26/2022 12:00:00 AM;12/26/2022 12:00:00 AM;1245;21;Topanga    
222111038;06/27/2022 12:00:00 AM;06/26/2022 12:00:00 AM;830;21;Topanga    
222109170;05/15/2022 12:00:00 AM;05/15/2022 12:00:00 AM;34;21;Topanga    
222106771;03/13/2022 12:00:00 AM;03/13/2022 12:00:00 AM;1930;21;Topanga    
222105261;02/04/2022 12:00:00 AM;02/03/2022 12:00:00 AM;1700;21;Topanga    
222107074;03/16/2022 12:00:00 AM;03/16/2022 12:00:00 AM;1120;21;Topanga    
222118112;12/24/2022 12:00:00 AM;12/24/2022 12:00:00 AM;1530;21;Topanga    
222110108;06/03/2022 12:00:00 AM;06/03/2022 12:00:00 AM;2100;21;Topanga    
222105549;02/12/2022 12:00:00 AM;02/08/2022 12:00:00 AM;930;21;Topanga    
222112840;08/10/2022 12:00:00 AM;08/06/2022 12:00:00 AM;1856;21;Topanga    
222109208;05/08/2022 12:00:00 AM;05/08/2022 12:00:00 AM;1200;21;Topanga    
222106583;03/09/2022 12:00:00 AM;03/08/2022 12:00:00 AM;2000;21;Topanga    
222116125;11/01/2022 12:00:00 AM;10/28/2022 12:00:00 AM;1000;21;Topanga    
222114382;09/17/2022 12:00:00 AM;09/16/2022 12:00:00 AM;1736;21;Topanga    
222110977;06/18/2022 12:00:00 AM;06/03/2022 12:00:00 AM;1540;21;Topanga    
222117242;11/30/2022 12:00:00 AM;11/30/2022 12:00:00 AM;1630;21;Topanga    
222113697;08/30/2022 12:00:00 AM;08/30/2022 12:00:00 AM;1225;21;Topanga    
222118310;12/30/2022 12:00:00 AM;12/30/2022 12:00:00 AM;1830;21;Topanga    
222111840;07/18/2022 12:00:00 AM;07/16/2022 12:00:00 AM;1530;21;Topanga    
222110636;06/17/2022 12:00:00 AM;06/15/2022 12:00:00 AM;1620;21;Topanga    
222106760;03/14/2022 12:00:00 AM;03/14/2022 12:00:00 AM;200;21;Topanga    
222107560;04/02/2022 12:00:00 AM;03/30/2022 12:00:00 AM;40;21;Topanga    
222112323;07/28/2022 12:00:00 AM;07/28/2022 12:00:00 AM;1900;21;Topanga    
222109771;05/28/2022 12:00:00 AM;05/28/2022 12:00:00 AM;1045;21;Topanga    
222117633;12/05/2022 12:00:00 AM;12/02/2022 12:00:00 AM;1340;21;Topanga    
222109324;05/18/2022 12:00:00 AM;05/18/2022 12:00:00 AM;1320;21;Topanga    
222100914;11/11/2022 12:00:00 AM;11/11/2022 12:00:00 AM;2245;21;Topanga    
222104374;01/12/2022 12:00:00 AM;01/12/2022 12:00:00 AM;1410;21;Topanga    
222110130;06/04/2022 12:00:00 AM;06/02/2022 12:00:00 AM;1215;21;Topanga    
222111457;07/07/2022 12:00:00 AM;07/06/2022 12:00:00 AM;1700;21;Topanga    
222108975;05/10/2022 12:00:00 AM;05/06/2022 12:00:00 AM;2100;21;Topanga    
222111683;07/12/2022 12:00:00 AM;07/11/2022 12:00:00 AM;830;21;Topanga    
222114240;09/13/2022 12:00:00 AM;09/09/2022 12:00:00 AM;2100;21;Topanga    
222117315;12/02/2022 12:00:00 AM;12/02/2022 12:00:00 AM;1500;21;Topanga    
222106431;03/05/2022 12:00:00 AM;03/05/2022 12:00:00 AM;1050;21;Topanga    
222114114;09/10/2022 12:00:00 AM;09/10/2022 12:00:00 AM;700;21;Topanga    
222117382;12/05/2022 12:00:00 AM;12/05/2022 12:00:00 AM;2145;21;Topanga    
222106987;03/18/2022 12:00:00 AM;03/10/2022 12:00:00 AM;1805;21;Topanga    
222115662;10/20/2022 12:00:00 AM;10/19/2022 12:00:00 AM;2000;21;Topanga    
222116647;11/15/2022 12:00:00 AM;11/15/2022 12:00:00 AM;230;21;Topanga    
222107191;03/23/2022 12:00:00 AM;03/22/2022 12:00:00 AM;1500;21;Topanga    
222117147;11/28/2022 12:00:00 AM;11/28/2022 12:00:00 AM;550;21;Topanga    
222110442;06/12/2022 12:00:00 AM;06/12/2022 12:00:00 AM;2300;21;Topanga    
222114242;09/13/2022 12:00:00 AM;09/13/2022 12:00:00 AM;2300;21;Topanga    
222107915;04/11/2022 12:00:00 AM;04/08/2022 12:00:00 AM;2000;21;Topanga    
222108685;05/02/2022 12:00:00 AM;05/01/2022 12:00:00 AM;300;21;Topanga    
222114047;09/09/2022 12:00:00 AM;09/09/2022 12:00:00 AM;810;21;Topanga    
222113298;08/20/2022 12:00:00 AM;08/16/2022 12:00:00 AM;1300;21;Topanga    
222108051;04/14/2022 12:00:00 AM;04/14/2022 12:00:00 AM;1410;21;Topanga    
222108294;04/21/2022 12:00:00 AM;04/20/2022 12:00:00 AM;1320;21;Topanga    
222108026;04/07/2022 12:00:00 AM;04/07/2022 12:00:00 AM;1130;21;Topanga    
222110823;06/21/2022 12:00:00 AM;06/21/2022 12:00:00 AM;1901;21;Topanga    
222100937;12/03/2022 12:00:00 AM;12/03/2022 12:00:00 AM;1820;21;Topanga    
222112831;08/04/2022 12:00:00 AM;08/03/2022 12:00:00 AM;15;21;Topanga    
