DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME
210612351;07/08/2021 12:00:00 AM;07/02/2021 12:00:00 AM;1715;6;Hollywood  
210616716;09/29/2021 12:00:00 AM;09/29/2021 12:00:00 AM;1500;6;Hollywood  
210612465;07/10/2021 12:00:00 AM;07/10/2021 12:00:00 AM;25;6;Hollywood  
210609198;05/01/2021 12:00:00 AM;04/18/2021 12:00:00 AM;1600;6;Hollywood  
210609034;04/28/2021 12:00:00 AM;04/28/2021 12:00:00 AM;1300;6;Hollywood  
210615529;09/07/2021 12:00:00 AM;09/07/2021 12:00:00 AM;130;6;Hollywood  
210613589;07/31/2021 12:00:00 AM;07/21/2021 12:00:00 AM;620;6;Hollywood  
210607343;03/22/2021 12:00:00 AM;03/16/2021 12:00:00 AM;1700;6;Hollywood  
210618907;11/11/2021 12:00:00 AM;11/09/2021 12:00:00 AM;1930;6;Hollywood  
210611163;06/13/2021 12:00:00 AM;06/12/2021 12:00:00 AM;2200;6;Hollywood  
210616660;09/30/2021 12:00:00 AM;09/27/2021 12:00:00 AM;1100;6;Hollywood  
210614464;08/17/2021 12:00:00 AM;08/17/2021 12:00:00 AM;1125;6;Hollywood  
210613838;08/05/2021 12:00:00 AM;08/04/2021 12:00:00 AM;435;6;Hollywood  
210616936;10/05/2021 12:00:00 AM;10/04/2021 12:00:00 AM;2240;6;Hollywood  
210612620;07/13/2021 12:00:00 AM;07/13/2021 12:00:00 AM;800;6;Hollywood  
210617629;10/19/2021 12:00:00 AM;10/19/2021 12:00:00 AM;1330;6;Hollywood  
210609489;05/07/2021 12:00:00 AM;04/18/2021 12:00:00 AM;1710;6;Hollywood  
210615544;09/07/2021 12:00:00 AM;09/07/2021 12:00:00 AM;130;6;Hollywood  
230605678;02/05/2023 12:00:00 AM;11/05/2021 12:00:00 AM;1;6;Hollywood  
210614315;08/15/2021 12:00:00 AM;08/01/2021 12:00:00 AM;700;6;Hollywood  
210604769;01/21/2021 12:00:00 AM;01/20/2021 12:00:00 AM;1230;6;Hollywood  
210613989;08/08/2021 12:00:00 AM;08/08/2021 12:00:00 AM;245;6;Hollywood  
210606430;02/28/2021 12:00:00 AM;02/28/2021 12:00:00 AM;230;6;Hollywood  
210614256;08/13/2021 12:00:00 AM;08/13/2021 12:00:00 AM;100;6;Hollywood  
210611259;06/14/2021 12:00:00 AM;06/01/2021 12:00:00 AM;915;6;Hollywood  
210618923;11/11/2021 12:00:00 AM;11/10/2021 12:00:00 AM;2000;6;Hollywood  
210608823;04/23/2021 12:00:00 AM;02/16/2021 12:00:00 AM;1000;6;Hollywood  
210606205;02/22/2021 12:00:00 AM;02/22/2021 12:00:00 AM;1700;6;Hollywood  
210618608;11/05/2021 12:00:00 AM;11/05/2021 12:00:00 AM;1030;6;Hollywood  
210614084;08/10/2021 12:00:00 AM;08/09/2021 12:00:00 AM;2000;6;Hollywood  
210609494;05/07/2021 12:00:00 AM;05/07/2021 12:00:00 AM;1300;6;Hollywood  
210613256;07/25/2021 12:00:00 AM;07/25/2021 12:00:00 AM;720;6;Hollywood  
210616350;09/23/2021 12:00:00 AM;09/23/2021 12:00:00 AM;440;6;Hollywood  
210615944;09/15/2021 12:00:00 AM;09/15/2021 12:00:00 AM;2100;6;Hollywood  
210605121;01/29/2021 12:00:00 AM;01/27/2021 12:00:00 AM;1900;6;Hollywood  
210612353;07/08/2021 12:00:00 AM;03/29/2021 12:00:00 AM;930;6;Hollywood  
210611140;06/06/2021 12:00:00 AM;05/29/2021 12:00:00 AM;1600;6;Hollywood  
210614488;08/17/2021 12:00:00 AM;08/17/2021 12:00:00 AM;100;6;Hollywood  
210605677;02/10/2021 12:00:00 AM;01/28/2021 12:00:00 AM;1055;6;Hollywood  
210605242;02/01/2021 12:00:00 AM;01/17/2021 12:00:00 AM;1930;6;Hollywood  
210620931;12/30/2021 12:00:00 AM;11/13/2021 12:00:00 AM;730;6;Hollywood  
210608196;04/10/2021 12:00:00 AM;03/25/2021 12:00:00 AM;630;6;Hollywood  
220609226;04/18/2022 12:00:00 AM;05/01/2021 12:00:00 AM;2000;6;Hollywood  
210604681;01/19/2021 12:00:00 AM;01/18/2021 12:00:00 AM;500;6;Hollywood  
210613807;08/04/2021 12:00:00 AM;08/04/2021 12:00:00 AM;1700;6;Hollywood  
210619005;11/13/2021 12:00:00 AM;11/12/2021 12:00:00 AM;2315;6;Hollywood  
210605414;02/03/2021 12:00:00 AM;02/03/2021 12:00:00 AM;2300;6;Hollywood  
210609652;05/09/2021 12:00:00 AM;05/09/2021 12:00:00 AM;2210;6;Hollywood  
210609340;05/04/2021 12:00:00 AM;05/04/2021 12:00:00 AM;1300;6;Hollywood  
210613085;07/21/2021 12:00:00 AM;06/30/2021 12:00:00 AM;1510;6;Hollywood  
210613093;07/21/2021 12:00:00 AM;07/21/2021 12:00:00 AM;200;6;Hollywood  
210612802;07/16/2021 12:00:00 AM;07/15/2021 12:00:00 AM;1145;6;Hollywood  
210604272;01/08/2021 12:00:00 AM;01/08/2021 12:00:00 AM;2200;6;Hollywood  
210618571;11/04/2021 12:00:00 AM;09/26/2021 12:00:00 AM;1100;6;Hollywood  
210611499;06/18/2021 12:00:00 AM;06/18/2021 12:00:00 AM;155;6;Hollywood  
210608193;04/10/2021 12:00:00 AM;04/06/2021 12:00:00 AM;1341;6;Hollywood  
210615941;09/15/2021 12:00:00 AM;09/15/2021 12:00:00 AM;1703;6;Hollywood  
210612573;07/12/2021 12:00:00 AM;06/22/2021 12:00:00 AM;1700;6;Hollywood  
210608627;04/18/2021 12:00:00 AM;04/16/2021 12:00:00 AM;1;6;Hollywood  
210612537;07/11/2021 12:00:00 AM;07/11/2021 12:00:00 AM;1915;6;Hollywood  
210619940;12/04/2021 12:00:00 AM;12/04/2021 12:00:00 AM;1720;6;Hollywood  
210616999;10/06/2021 12:00:00 AM;10/05/2021 12:00:00 AM;1845;6;Hollywood  
210606667;03/05/2021 12:00:00 AM;03/05/2021 12:00:00 AM;1635;6;Hollywood  
210618136;10/27/2021 12:00:00 AM;10/26/2021 12:00:00 AM;1230;6;Hollywood  
210620429;12/15/2021 12:00:00 AM;11/24/2021 12:00:00 AM;155;6;Hollywood  
210613303;07/26/2021 12:00:00 AM;07/26/2021 12:00:00 AM;250;6;Hollywood  
210614512;08/18/2021 12:00:00 AM;08/17/2021 12:00:00 AM;2125;6;Hollywood  
210619282;11/18/2021 12:00:00 AM;11/18/2021 12:00:00 AM;40;6;Hollywood  
210616933;10/03/2021 12:00:00 AM;10/02/2021 12:00:00 AM;434;6;Hollywood  
210618917;11/10/2021 12:00:00 AM;11/10/2021 12:00:00 AM;1510;6;Hollywood  
210611390;06/18/2021 12:00:00 AM;02/01/2021 12:00:00 AM;310;6;Hollywood  
210616690;09/30/2021 12:00:00 AM;09/30/2021 12:00:00 AM;1545;6;Hollywood  
210604795;01/21/2021 12:00:00 AM;01/21/2021 12:00:00 AM;2000;6;Hollywood  
210614528;08/18/2021 12:00:00 AM;08/16/2021 12:00:00 AM;110;6;Hollywood  
210613972;08/08/2021 12:00:00 AM;08/07/2021 12:00:00 AM;605;6;Hollywood  
210612407;07/09/2021 12:00:00 AM;07/09/2021 12:00:00 AM;520;6;Hollywood  
210607318;03/19/2021 12:00:00 AM;03/19/2021 12:00:00 AM;2109;6;Hollywood  
210610305;05/27/2021 12:00:00 AM;05/27/2021 12:00:00 AM;435;6;Hollywood  
210620358;12/14/2021 12:00:00 AM;09/14/2021 12:00:00 AM;1500;6;Hollywood  
210615708;09/10/2021 12:00:00 AM;09/10/2021 12:00:00 AM;1345;6;Hollywood  
210614619;08/20/2021 12:00:00 AM;08/20/2021 12:00:00 AM;500;6;Hollywood  
210607154;03/17/2021 12:00:00 AM;03/17/2021 12:00:00 AM;1846;6;Hollywood  
210617670;10/20/2021 12:00:00 AM;10/20/2021 12:00:00 AM;1530;6;Hollywood  
210605935;02/16/2021 12:00:00 AM;02/12/2021 12:00:00 AM;1228;6;Hollywood  
210606206;02/22/2021 12:00:00 AM;02/22/2021 12:00:00 AM;2315;6;Hollywood  
210612425;07/09/2021 12:00:00 AM;06/03/2021 12:00:00 AM;2135;6;Hollywood  
210612818;07/17/2021 12:00:00 AM;07/17/2021 12:00:00 AM;315;6;Hollywood  
210616631;09/28/2021 12:00:00 AM;09/28/2021 12:00:00 AM;2140;6;Hollywood  
210608682;04/19/2021 12:00:00 AM;04/15/2021 12:00:00 AM;1200;6;Hollywood  
230612976;07/25/2023 12:00:00 AM;03/20/2021 12:00:00 AM;1500;6;Hollywood  
220610081;05/06/2022 12:00:00 AM;01/01/2021 12:00:00 AM;1205;6;Hollywood  
210608941;04/26/2021 12:00:00 AM;04/25/2021 12:00:00 AM;1800;6;Hollywood  
210615838;09/13/2021 12:00:00 AM;09/08/2021 12:00:00 AM;1200;6;Hollywood  
210613078;07/21/2021 12:00:00 AM;07/21/2021 12:00:00 AM;1600;6;Hollywood  
210606784;03/08/2021 12:00:00 AM;03/08/2021 12:00:00 AM;900;6;Hollywood  
210620292;12/11/2021 12:00:00 AM;11/19/2021 12:00:00 AM;2010;6;Hollywood  
210607829;04/02/2021 12:00:00 AM;03/06/2021 12:00:00 AM;1200;6;Hollywood  
210615432;09/04/2021 12:00:00 AM;09/04/2021 12:00:00 AM;1330;6;Hollywood  
210615306;09/02/2021 12:00:00 AM;09/02/2021 12:00:00 AM;600;6;Hollywood  
210607636;03/28/2021 12:00:00 AM;03/28/2021 12:00:00 AM;1330;6;Hollywood  
210614479;08/17/2021 12:00:00 AM;08/17/2021 12:00:00 AM;1720;6;Hollywood  
210620863;12/28/2021 12:00:00 AM;12/28/2021 12:00:00 AM;1300;6;Hollywood  
210600722;10/31/2021 12:00:00 AM;10/28/2021 12:00:00 AM;2345;6;Hollywood  
210610178;05/23/2021 12:00:00 AM;05/22/2021 12:00:00 AM;1;6;Hollywood  
210615417;09/04/2021 12:00:00 AM;08/31/2021 12:00:00 AM;400;6;Hollywood  
210612707;07/13/2021 12:00:00 AM;07/13/2021 12:00:00 AM;1315;6;Hollywood  
210619712;11/29/2021 12:00:00 AM;11/28/2021 12:00:00 AM;1900;6;Hollywood  
210611024;06/10/2021 12:00:00 AM;06/09/2021 12:00:00 AM;2303;6;Hollywood  
210611244;06/15/2021 12:00:00 AM;04/12/2021 12:00:00 AM;1200;6;Hollywood  
210616843;10/03/2021 12:00:00 AM;10/03/2021 12:00:00 AM;1530;6;Hollywood  
210607732;03/30/2021 12:00:00 AM;03/25/2021 12:00:00 AM;515;6;Hollywood  
210616251;09/21/2021 12:00:00 AM;09/20/2021 12:00:00 AM;45;6;Hollywood  
210610309;05/27/2021 12:00:00 AM;05/26/2021 12:00:00 AM;2100;6;Hollywood  
210608155;04/10/2021 12:00:00 AM;04/09/2021 12:00:00 AM;1615;6;Hollywood  
210611885;06/28/2021 12:00:00 AM;06/28/2021 12:00:00 AM;515;6;Hollywood  
210604561;01/15/2021 12:00:00 AM;01/15/2021 12:00:00 AM;300;6;Hollywood  
210605628;02/09/2021 12:00:00 AM;02/09/2021 12:00:00 AM;950;6;Hollywood  
210609088;04/29/2021 12:00:00 AM;04/29/2021 12:00:00 AM;1500;6;Hollywood  
210616307;09/22/2021 12:00:00 AM;09/22/2021 12:00:00 AM;500;6;Hollywood  
210600523;03/11/2021 12:00:00 AM;03/11/2021 12:00:00 AM;2345;6;Hollywood  
210604626;01/18/2021 12:00:00 AM;01/18/2021 12:00:00 AM;10;6;Hollywood  
210615145;08/30/2021 12:00:00 AM;08/29/2021 12:00:00 AM;2330;6;Hollywood  
210606607;03/04/2021 12:00:00 AM;03/04/2021 12:00:00 AM;1445;6;Hollywood  
210617120;10/07/2021 12:00:00 AM;10/07/2021 12:00:00 AM;1106;6;Hollywood  
210606423;02/27/2021 12:00:00 AM;02/27/2021 12:00:00 AM;2300;6;Hollywood  
210620976;12/31/2021 12:00:00 AM;12/31/2021 12:00:00 AM;1545;6;Hollywood  
210616303;09/22/2021 12:00:00 AM;09/22/2021 12:00:00 AM;2150;6;Hollywood  
210616502;09/26/2021 12:00:00 AM;09/26/2021 12:00:00 AM;1800;6;Hollywood  
210610732;06/04/2021 12:00:00 AM;06/02/2021 12:00:00 AM;935;6;Hollywood  
210616860;10/03/2021 12:00:00 AM;10/02/2021 12:00:00 AM;2300;6;Hollywood  
210616401;09/24/2021 12:00:00 AM;09/24/2021 12:00:00 AM;2050;6;Hollywood  
210611457;06/19/2021 12:00:00 AM;06/14/2021 12:00:00 AM;500;6;Hollywood  
210612044;07/01/2021 12:00:00 AM;06/27/2021 12:00:00 AM;725;6;Hollywood  
210617988;10/26/2021 12:00:00 AM;10/20/2021 12:00:00 AM;1200;6;Hollywood  
210620373;12/14/2021 12:00:00 AM;12/14/2021 12:00:00 AM;1300;6;Hollywood  
210606248;02/23/2021 12:00:00 AM;02/23/2021 12:00:00 AM;1125;6;Hollywood  
210620544;12/18/2021 12:00:00 AM;12/17/2021 12:00:00 AM;2300;6;Hollywood  
210611021;06/10/2021 12:00:00 AM;06/01/2021 12:00:00 AM;1200;6;Hollywood  
210608350;04/13/2021 12:00:00 AM;04/12/2021 12:00:00 AM;1730;6;Hollywood  
210614219;08/13/2021 12:00:00 AM;08/11/2021 12:00:00 AM;1000;6;Hollywood  
210618609;11/05/2021 12:00:00 AM;11/05/2021 12:00:00 AM;1645;6;Hollywood  
210605913;02/16/2021 12:00:00 AM;02/15/2021 12:00:00 AM;2000;6;Hollywood  
210617812;10/22/2021 12:00:00 AM;10/22/2021 12:00:00 AM;2300;6;Hollywood  
210607499;03/25/2021 12:00:00 AM;02/14/2021 12:00:00 AM;224;6;Hollywood  
210610858;06/07/2021 12:00:00 AM;06/07/2021 12:00:00 AM;2030;6;Hollywood  
210606863;03/10/2021 12:00:00 AM;03/10/2021 12:00:00 AM;1115;6;Hollywood  
210615172;08/28/2021 12:00:00 AM;08/27/2021 12:00:00 AM;2145;6;Hollywood  
210615773;09/11/2021 12:00:00 AM;09/10/2021 12:00:00 AM;2330;6;Hollywood  
210608746;04/10/2021 12:00:00 AM;04/10/2021 12:00:00 AM;2235;6;Hollywood  
210611920;06/29/2021 12:00:00 AM;06/23/2021 12:00:00 AM;545;6;Hollywood  
210604420;01/12/2021 12:00:00 AM;01/11/2021 12:00:00 AM;1200;6;Hollywood  
210611253;06/08/2021 12:00:00 AM;06/07/2021 12:00:00 AM;1000;6;Hollywood  
210604817;01/22/2021 12:00:00 AM;01/21/2021 12:00:00 AM;1700;6;Hollywood  
210611769;06/25/2021 12:00:00 AM;06/25/2021 12:00:00 AM;1810;6;Hollywood  
210620386;12/14/2021 12:00:00 AM;12/14/2021 12:00:00 AM;30;6;Hollywood  
210607754;03/31/2021 12:00:00 AM;03/30/2021 12:00:00 AM;1600;6;Hollywood  
210618578;11/05/2021 12:00:00 AM;08/01/2021 12:00:00 AM;2345;6;Hollywood  
210608670;04/19/2021 12:00:00 AM;04/16/2021 12:00:00 AM;1730;6;Hollywood  
210608655;04/18/2021 12:00:00 AM;04/18/2021 12:00:00 AM;2240;6;Hollywood  
210612704;07/14/2021 12:00:00 AM;07/14/2021 12:00:00 AM;935;6;Hollywood  
210612186;07/05/2021 12:00:00 AM;07/05/2021 12:00:00 AM;1539;6;Hollywood  
210604146;01/05/2021 12:00:00 AM;01/05/2021 12:00:00 AM;1830;6;Hollywood  
210620620;12/20/2021 12:00:00 AM;12/20/2021 12:00:00 AM;1435;6;Hollywood  
210620742;12/23/2021 12:00:00 AM;12/15/2021 12:00:00 AM;1530;6;Hollywood  
210618981;11/12/2021 12:00:00 AM;11/07/2021 12:00:00 AM;2345;6;Hollywood  
210606354;02/26/2021 12:00:00 AM;02/26/2021 12:00:00 AM;1000;6;Hollywood  
210618059;10/27/2021 12:00:00 AM;10/26/2021 12:00:00 AM;1930;6;Hollywood  
210609938;05/19/2021 12:00:00 AM;05/13/2021 12:00:00 AM;959;6;Hollywood  
210620818;12/27/2021 12:00:00 AM;12/27/2021 12:00:00 AM;910;6;Hollywood  
210613367;07/26/2021 12:00:00 AM;07/26/2021 12:00:00 AM;2035;6;Hollywood  
210616680;09/30/2021 12:00:00 AM;09/19/2021 12:00:00 AM;1;6;Hollywood  
210606183;02/22/2021 12:00:00 AM;02/22/2021 12:00:00 AM;720;6;Hollywood  
210616667;09/30/2021 12:00:00 AM;09/29/2021 12:00:00 AM;2025;6;Hollywood  
210615748;09/12/2021 12:00:00 AM;09/11/2021 12:00:00 AM;2235;6;Hollywood  
210606454;02/28/2021 12:00:00 AM;02/20/2021 12:00:00 AM;1430;6;Hollywood  
210620556;12/17/2021 12:00:00 AM;12/17/2021 12:00:00 AM;930;6;Hollywood  
210609877;05/17/2021 12:00:00 AM;05/17/2021 12:00:00 AM;1435;6;Hollywood  
210614886;08/25/2021 12:00:00 AM;08/20/2021 12:00:00 AM;1600;6;Hollywood  
210613344;07/25/2021 12:00:00 AM;07/25/2021 12:00:00 AM;1745;6;Hollywood  
210618541;11/03/2021 12:00:00 AM;11/03/2021 12:00:00 AM;650;6;Hollywood  
210605527;02/06/2021 12:00:00 AM;02/06/2021 12:00:00 AM;1215;6;Hollywood  
210619971;12/05/2021 12:00:00 AM;12/05/2021 12:00:00 AM;123;6;Hollywood  
210606489;03/01/2021 12:00:00 AM;02/28/2021 12:00:00 AM;1900;6;Hollywood  
210612291;07/07/2021 12:00:00 AM;07/06/2021 12:00:00 AM;2350;6;Hollywood  
210615646;09/10/2021 12:00:00 AM;09/10/2021 12:00:00 AM;45;6;Hollywood  
210611933;06/29/2021 12:00:00 AM;06/29/2021 12:00:00 AM;805;6;Hollywood  
210609079;04/28/2021 12:00:00 AM;04/28/2021 12:00:00 AM;2205;6;Hollywood  
210609718;05/13/2021 12:00:00 AM;05/13/2021 12:00:00 AM;340;6;Hollywood  
210620340;12/13/2021 12:00:00 AM;12/13/2021 12:00:00 AM;915;6;Hollywood  
210606230;02/23/2021 12:00:00 AM;02/23/2021 12:00:00 AM;1155;6;Hollywood  
210617046;10/06/2021 12:00:00 AM;09/30/2021 12:00:00 AM;2200;6;Hollywood  
210607403;03/23/2021 12:00:00 AM;03/22/2021 12:00:00 AM;800;6;Hollywood  
210615952;09/15/2021 12:00:00 AM;09/04/2021 12:00:00 AM;1330;6;Hollywood  
210620736;12/23/2021 12:00:00 AM;12/23/2021 12:00:00 AM;1330;6;Hollywood  
220605689;02/08/2021 12:00:00 AM;02/08/2021 12:00:00 AM;1615;6;Hollywood  
210619233;11/16/2021 12:00:00 AM;11/09/2021 12:00:00 AM;1600;6;Hollywood  
210606975;03/13/2021 12:00:00 AM;03/10/2021 12:00:00 AM;235;6;Hollywood  
210615473;09/06/2021 12:00:00 AM;09/03/2021 12:00:00 AM;1300;6;Hollywood  
210619637;11/24/2021 12:00:00 AM;11/23/2021 12:00:00 AM;2045;6;Hollywood  
210605646;02/08/2021 12:00:00 AM;02/07/2021 12:00:00 AM;2300;6;Hollywood  
210610166;05/23/2021 12:00:00 AM;05/23/2021 12:00:00 AM;310;6;Hollywood  
210617416;10/14/2021 12:00:00 AM;09/22/2021 12:00:00 AM;2200;6;Hollywood  
210616719;09/30/2021 12:00:00 AM;09/28/2021 12:00:00 AM;2030;6;Hollywood  
210610487;05/31/2021 12:00:00 AM;05/31/2021 12:00:00 AM;1130;6;Hollywood  
210611221;06/12/2021 12:00:00 AM;06/10/2021 12:00:00 AM;1020;6;Hollywood  
210606487;03/01/2021 12:00:00 AM;02/28/2021 12:00:00 AM;2300;6;Hollywood  
210617377;10/13/2021 12:00:00 AM;10/08/2021 12:00:00 AM;1700;6;Hollywood  
210617017;10/06/2021 12:00:00 AM;10/06/2021 12:00:00 AM;1703;6;Hollywood  
210615789;09/12/2021 12:00:00 AM;09/12/2021 12:00:00 AM;1900;6;Hollywood  
210606017;02/18/2021 12:00:00 AM;02/18/2021 12:00:00 AM;845;6;Hollywood  
210609951;05/18/2021 12:00:00 AM;05/18/2021 12:00:00 AM;2000;6;Hollywood  
210613613;08/01/2021 12:00:00 AM;08/01/2021 12:00:00 AM;530;6;Hollywood  
210620595;12/20/2021 12:00:00 AM;12/11/2021 12:00:00 AM;1700;6;Hollywood  
210604291;01/09/2021 12:00:00 AM;01/06/2021 12:00:00 AM;1500;6;Hollywood  
210615007;08/27/2021 12:00:00 AM;08/27/2021 12:00:00 AM;200;6;Hollywood  
210607924;04/05/2021 12:00:00 AM;04/05/2021 12:00:00 AM;2041;6;Hollywood  
210618091;10/28/2021 12:00:00 AM;10/27/2021 12:00:00 AM;1315;6;Hollywood  
210618659;11/06/2021 12:00:00 AM;11/06/2021 12:00:00 AM;1330;6;Hollywood  
210609207;05/01/2021 12:00:00 AM;04/30/2021 12:00:00 AM;1130;6;Hollywood  
210604669;01/18/2021 12:00:00 AM;01/15/2021 12:00:00 AM;100;6;Hollywood  
210605233;02/01/2021 12:00:00 AM;01/30/2021 12:00:00 AM;2000;6;Hollywood  
210609291;05/03/2021 12:00:00 AM;05/01/2021 12:00:00 AM;715;6;Hollywood  
210612648;07/13/2021 12:00:00 AM;07/13/2021 12:00:00 AM;1540;6;Hollywood  
210604946;01/25/2021 12:00:00 AM;01/21/2021 12:00:00 AM;2355;6;Hollywood  
210611360;06/16/2021 12:00:00 AM;06/16/2021 12:00:00 AM;1605;6;Hollywood  
210609788;05/15/2021 12:00:00 AM;05/13/2021 12:00:00 AM;1000;6;Hollywood  
210610654;06/03/2021 12:00:00 AM;06/03/2021 12:00:00 AM;1100;6;Hollywood  
210614085;08/10/2021 12:00:00 AM;08/10/2021 12:00:00 AM;1;6;Hollywood  
220604739;01/18/2022 12:00:00 AM;10/30/2021 12:00:00 AM;100;6;Hollywood  
210617587;10/18/2021 12:00:00 AM;10/16/2021 12:00:00 AM;1200;6;Hollywood  
210618580;11/05/2021 12:00:00 AM;11/04/2021 12:00:00 AM;1920;6;Hollywood  
210609981;05/20/2021 12:00:00 AM;05/19/2021 12:00:00 AM;1645;6;Hollywood  
210604842;01/19/2021 12:00:00 AM;01/19/2021 12:00:00 AM;1925;6;Hollywood  
210608487;04/15/2021 12:00:00 AM;04/01/2021 12:00:00 AM;1200;6;Hollywood  
210615586;09/08/2021 12:00:00 AM;09/05/2021 12:00:00 AM;30;6;Hollywood  
210608657;04/19/2021 12:00:00 AM;04/18/2021 12:00:00 AM;2100;6;Hollywood  
210609821;05/16/2021 12:00:00 AM;05/15/2021 12:00:00 AM;2300;6;Hollywood  
210609578;05/09/2021 12:00:00 AM;05/09/2021 12:00:00 AM;1330;6;Hollywood  
210608781;04/22/2021 12:00:00 AM;04/20/2021 12:00:00 AM;5;6;Hollywood  
210620709;12/22/2021 12:00:00 AM;12/22/2021 12:00:00 AM;1914;6;Hollywood  
210620370;12/14/2021 12:00:00 AM;12/13/2021 12:00:00 AM;1400;6;Hollywood  
210614582;08/18/2021 12:00:00 AM;08/18/2021 12:00:00 AM;1308;6;Hollywood  
210609476;05/07/2021 12:00:00 AM;05/07/2021 12:00:00 AM;530;6;Hollywood  
210610051;05/21/2021 12:00:00 AM;05/21/2021 12:00:00 AM;1250;6;Hollywood  
210617933;10/24/2021 12:00:00 AM;10/24/2021 12:00:00 AM;1040;6;Hollywood  
210606683;03/06/2021 12:00:00 AM;03/05/2021 12:00:00 AM;1600;6;Hollywood  
210600629;07/22/2021 12:00:00 AM;07/22/2021 12:00:00 AM;400;6;Hollywood  
210604333;01/10/2021 12:00:00 AM;01/10/2021 12:00:00 AM;320;6;Hollywood  
210609844;05/16/2021 12:00:00 AM;05/16/2021 12:00:00 AM;1540;6;Hollywood  
210604286;01/09/2021 12:00:00 AM;01/08/2021 12:00:00 AM;1600;6;Hollywood  
210608026;04/08/2021 12:00:00 AM;04/07/2021 12:00:00 AM;1820;6;Hollywood  
210606033;02/18/2021 12:00:00 AM;02/18/2021 12:00:00 AM;800;6;Hollywood  
210608326;04/11/2021 12:00:00 AM;04/11/2021 12:00:00 AM;1000;6;Hollywood  
210619710;11/29/2021 12:00:00 AM;11/29/2021 12:00:00 AM;1100;6;Hollywood  
210611215;06/08/2021 12:00:00 AM;06/07/2021 12:00:00 AM;2115;6;Hollywood  
210618312;11/01/2021 12:00:00 AM;10/31/2021 12:00:00 AM;1830;6;Hollywood  
210618724;11/07/2021 12:00:00 AM;11/07/2021 12:00:00 AM;1430;6;Hollywood  
210610050;05/21/2021 12:00:00 AM;02/26/2021 12:00:00 AM;1;6;Hollywood  
210611087;06/11/2021 12:00:00 AM;06/04/2021 12:00:00 AM;1700;6;Hollywood  
210608652;04/18/2021 12:00:00 AM;04/18/2021 12:00:00 AM;1730;6;Hollywood  
210614435;08/17/2021 12:00:00 AM;08/14/2021 12:00:00 AM;1400;6;Hollywood  
210612877;07/18/2021 12:00:00 AM;07/18/2021 12:00:00 AM;1140;6;Hollywood  
210613654;08/02/2021 12:00:00 AM;08/02/2021 12:00:00 AM;145;6;Hollywood  
220613283;07/16/2022 12:00:00 AM;09/02/2021 12:00:00 AM;200;6;Hollywood  
210609296;05/03/2021 12:00:00 AM;05/03/2021 12:00:00 AM;1510;6;Hollywood  
210615312;09/02/2021 12:00:00 AM;08/23/2021 12:00:00 AM;1200;6;Hollywood  
210609694;05/12/2021 12:00:00 AM;05/12/2021 12:00:00 AM;915;6;Hollywood  
210600660;08/29/2021 12:00:00 AM;08/28/2021 12:00:00 AM;2210;6;Hollywood  
210610918;06/08/2021 12:00:00 AM;06/06/2021 12:00:00 AM;528;6;Hollywood  
210604823;01/22/2021 12:00:00 AM;01/22/2021 12:00:00 AM;2220;6;Hollywood  
210614283;08/14/2021 12:00:00 AM;08/14/2021 12:00:00 AM;15;6;Hollywood  
210619619;11/26/2021 12:00:00 AM;11/18/2021 12:00:00 AM;1500;6;Hollywood  
210619300;11/19/2021 12:00:00 AM;10/14/2021 12:00:00 AM;430;6;Hollywood  
210614125;08/10/2021 12:00:00 AM;08/10/2021 12:00:00 AM;1935;6;Hollywood  
210600567;04/05/2021 12:00:00 AM;04/04/2021 12:00:00 AM;2105;6;Hollywood  
210605744;02/11/2021 12:00:00 AM;02/11/2021 12:00:00 AM;1500;6;Hollywood  
210618452;11/01/2021 12:00:00 AM;11/01/2021 12:00:00 AM;230;6;Hollywood  
210619073;11/14/2021 12:00:00 AM;11/14/2021 12:00:00 AM;1245;6;Hollywood  
210619545;11/25/2021 12:00:00 AM;09/05/2021 12:00:00 AM;400;6;Hollywood  
210619341;11/19/2021 12:00:00 AM;07/13/2021 12:00:00 AM;800;6;Hollywood  
210613652;08/02/2021 12:00:00 AM;08/02/2021 12:00:00 AM;300;6;Hollywood  
210609733;05/12/2021 12:00:00 AM;05/11/2021 12:00:00 AM;1850;6;Hollywood  
210613780;08/04/2021 12:00:00 AM;08/04/2021 12:00:00 AM;1300;6;Hollywood  
210607635;03/28/2021 12:00:00 AM;03/28/2021 12:00:00 AM;550;6;Hollywood  
210614456;08/17/2021 12:00:00 AM;08/16/2021 12:00:00 AM;1600;6;Hollywood  
210615968;09/16/2021 12:00:00 AM;09/16/2021 12:00:00 AM;300;6;Hollywood  
210610619;06/01/2021 12:00:00 AM;05/16/2021 12:00:00 AM;1;6;Hollywood  
210608119;04/09/2021 12:00:00 AM;04/08/2021 12:00:00 AM;1813;6;Hollywood  
210610729;06/05/2021 12:00:00 AM;06/05/2021 12:00:00 AM;945;6;Hollywood  
210620216;11/18/2021 12:00:00 AM;11/18/2021 12:00:00 AM;1501;6;Hollywood  
210608090;04/08/2021 12:00:00 AM;04/08/2021 12:00:00 AM;1400;6;Hollywood  
210614202;08/12/2021 12:00:00 AM;08/07/2021 12:00:00 AM;1330;6;Hollywood  
