DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No
211614059;12/02/2021 12:00:00 AM;11/30/2021 12:00:00 AM;435;16;Foothill   ;1654
211600672;05/26/2021 12:00:00 AM;05/26/2021 12:00:00 AM;2115;16;Foothill   ;1699
211607891;05/17/2021 12:00:00 AM;05/17/2021 12:00:00 AM;2130;16;Foothill   ;1653
211608655;06/13/2021 12:00:00 AM;06/13/2021 12:00:00 AM;900;16;Foothill   ;1602
211610927;08/27/2021 12:00:00 AM;08/23/2021 12:00:00 AM;1505;16;Foothill   ;1611
211607274;04/26/2021 12:00:00 AM;04/26/2021 12:00:00 AM;145;16;Foothill   ;1656
211612688;10/21/2021 12:00:00 AM;10/21/2021 12:00:00 AM;315;16;Foothill   ;1601
211611457;09/13/2021 12:00:00 AM;09/12/2021 12:00:00 AM;1830;16;Foothill   ;1643
211614522;12/17/2021 12:00:00 AM;12/17/2021 12:00:00 AM;1735;16;Foothill   ;1613
211614251;12/10/2021 12:00:00 AM;07/13/2021 12:00:00 AM;1200;16;Foothill   ;1657
211604819;01/30/2021 12:00:00 AM;01/29/2021 12:00:00 AM;2000;16;Foothill   ;1695
211613745;11/22/2021 12:00:00 AM;06/09/2021 12:00:00 AM;1400;16;Foothill   ;1689
211613848;11/27/2021 12:00:00 AM;11/27/2021 12:00:00 AM;520;16;Foothill   ;1654
211612408;10/12/2021 12:00:00 AM;10/07/2021 12:00:00 AM;629;16;Foothill   ;1656
211609727;07/18/2021 12:00:00 AM;07/18/2021 12:00:00 AM;1228;16;Foothill   ;1622
211611814;09/24/2021 12:00:00 AM;09/24/2021 12:00:00 AM;1800;16;Foothill   ;1691
211609668;07/16/2021 12:00:00 AM;05/09/2021 12:00:00 AM;1100;16;Foothill   ;1633
211611151;09/03/2021 12:00:00 AM;09/02/2021 12:00:00 AM;2100;16;Foothill   ;1602
211613731;11/23/2021 12:00:00 AM;11/23/2021 12:00:00 AM;1200;16;Foothill   ;1612
211613079;11/02/2021 12:00:00 AM;10/01/2021 12:00:00 AM;2000;16;Foothill   ;1633
211604694;01/25/2021 12:00:00 AM;01/23/2021 12:00:00 AM;1700;16;Foothill   ;1685
221605292;02/09/2022 12:00:00 AM;04/01/2021 12:00:00 AM;1350;16;Foothill   ;1602
211614670;12/27/2021 12:00:00 AM;12/26/2021 12:00:00 AM;2000;16;Foothill   ;1612
211609842;07/22/2021 12:00:00 AM;07/03/2021 12:00:00 AM;1340;16;Foothill   ;1602
211614562;12/23/2021 12:00:00 AM;12/15/2021 12:00:00 AM;1800;16;Foothill   ;1603
211607735;05/12/2021 12:00:00 AM;05/11/2021 12:00:00 AM;1700;16;Foothill   ;1681
211607386;04/30/2021 12:00:00 AM;04/30/2021 12:00:00 AM;1630;16;Foothill   ;1611
211609075;06/26/2021 12:00:00 AM;06/25/2021 12:00:00 AM;1500;16;Foothill   ;1654
211607546;05/05/2021 12:00:00 AM;05/05/2021 12:00:00 AM;1815;16;Foothill   ;1605
211613587;11/18/2021 12:00:00 AM;11/01/2021 12:00:00 AM;800;16;Foothill   ;1601
211610092;07/30/2021 12:00:00 AM;07/23/2021 12:00:00 AM;2100;16;Foothill   ;1675
211607997;05/21/2021 12:00:00 AM;05/05/2021 12:00:00 AM;735;16;Foothill   ;1621
211604656;01/21/2021 12:00:00 AM;01/20/2021 12:00:00 AM;1100;16;Foothill   ;1617
211609475;07/09/2021 12:00:00 AM;07/09/2021 12:00:00 AM;1000;16;Foothill   ;1661
211604479;01/18/2021 12:00:00 AM;01/15/2021 12:00:00 AM;1800;16;Foothill   ;1658
211611239;09/06/2021 12:00:00 AM;09/06/2021 12:00:00 AM;920;16;Foothill   ;1641
211610753;08/22/2021 12:00:00 AM;08/20/2021 12:00:00 AM;1530;16;Foothill   ;1643
211606140;03/16/2021 12:00:00 AM;03/16/2021 12:00:00 AM;800;16;Foothill   ;1643
211604592;01/22/2021 12:00:00 AM;01/21/2021 12:00:00 AM;2000;16;Foothill   ;1641
211605014;02/04/2021 12:00:00 AM;02/04/2021 12:00:00 AM;1700;16;Foothill   ;1656
211612117;10/04/2021 12:00:00 AM;10/01/2021 12:00:00 AM;2100;16;Foothill   ;1623
211613378;11/11/2021 12:00:00 AM;11/11/2021 12:00:00 AM;1930;16;Foothill   ;1675
211614537;12/21/2021 12:00:00 AM;12/21/2021 12:00:00 AM;600;16;Foothill   ;1621
211611282;09/07/2021 12:00:00 AM;09/06/2021 12:00:00 AM;1000;16;Foothill   ;1611
211609225;06/29/2021 12:00:00 AM;06/28/2021 12:00:00 AM;2000;16;Foothill   ;1613
211609677;07/15/2021 12:00:00 AM;07/15/2021 12:00:00 AM;1100;16;Foothill   ;1673
211610631;08/16/2021 12:00:00 AM;08/16/2021 12:00:00 AM;1400;16;Foothill   ;1667
211614643;12/26/2021 12:00:00 AM;12/26/2021 12:00:00 AM;1700;16;Foothill   ;1633
211608390;06/03/2021 12:00:00 AM;06/03/2021 12:00:00 AM;2210;16;Foothill   ;1651
211608096;05/24/2021 12:00:00 AM;05/24/2021 12:00:00 AM;1600;16;Foothill   ;1651
211614550;12/21/2021 12:00:00 AM;12/21/2021 12:00:00 AM;1330;16;Foothill   ;1658
211614337;12/14/2021 12:00:00 AM;12/13/2021 12:00:00 AM;1730;16;Foothill   ;1657
211608267;05/27/2021 12:00:00 AM;05/26/2021 12:00:00 AM;2230;16;Foothill   ;1693
211613243;11/04/2021 12:00:00 AM;11/02/2021 12:00:00 AM;1200;16;Foothill   ;1663
211612991;11/01/2021 12:00:00 AM;11/01/2021 12:00:00 AM;100;16;Foothill   ;1633
211613796;11/24/2021 12:00:00 AM;11/18/2021 12:00:00 AM;900;16;Foothill   ;1618
211608221;05/29/2021 12:00:00 AM;05/28/2021 12:00:00 AM;1700;16;Foothill   ;1675
211608363;06/03/2021 12:00:00 AM;06/03/2021 12:00:00 AM;430;16;Foothill   ;1656
211609726;07/18/2021 12:00:00 AM;07/16/2021 12:00:00 AM;1630;16;Foothill   ;1681
221605565;02/18/2022 12:00:00 AM;01/01/2021 12:00:00 AM;1200;16;Foothill   ;1699
211609805;07/21/2021 12:00:00 AM;07/21/2021 12:00:00 AM;700;16;Foothill   ;1687
211608668;06/13/2021 12:00:00 AM;06/13/2021 12:00:00 AM;1945;16;Foothill   ;1621
211613986;12/01/2021 12:00:00 AM;11/30/2021 12:00:00 AM;600;16;Foothill   ;1657
211614351;12/14/2021 12:00:00 AM;12/14/2021 12:00:00 AM;1730;16;Foothill   ;1656
211609453;07/08/2021 12:00:00 AM;06/26/2021 12:00:00 AM;1400;16;Foothill   ;1602
211607900;05/17/2021 12:00:00 AM;05/17/2021 12:00:00 AM;1545;16;Foothill   ;1622
211607280;04/26/2021 12:00:00 AM;04/23/2021 12:00:00 AM;2100;16;Foothill   ;1665
211612788;10/25/2021 12:00:00 AM;10/25/2021 12:00:00 AM;1130;16;Foothill   ;1622
211608514;06/02/2021 12:00:00 AM;06/02/2021 12:00:00 AM;2100;16;Foothill   ;1675
211613294;11/09/2021 12:00:00 AM;11/06/2021 12:00:00 AM;1320;16;Foothill   ;1638
211612732;10/23/2021 12:00:00 AM;10/22/2021 12:00:00 AM;2330;16;Foothill   ;1667
211600675;05/30/2021 12:00:00 AM;05/29/2021 12:00:00 AM;500;16;Foothill   ;1642
211607276;04/26/2021 12:00:00 AM;04/26/2021 12:00:00 AM;1100;16;Foothill   ;1612
211614386;12/15/2021 12:00:00 AM;11/08/2021 12:00:00 AM;1500;16;Foothill   ;1693
211614591;12/23/2021 12:00:00 AM;12/23/2021 12:00:00 AM;500;16;Foothill   ;1659
211604759;01/27/2021 12:00:00 AM;01/27/2021 12:00:00 AM;1115;16;Foothill   ;1636
211613925;11/30/2021 12:00:00 AM;11/13/2021 12:00:00 AM;1952;16;Foothill   ;1642
211608875;06/19/2021 12:00:00 AM;06/19/2021 12:00:00 AM;720;16;Foothill   ;1679
211608524;06/09/2021 12:00:00 AM;05/18/2021 12:00:00 AM;1300;16;Foothill   ;1651
211612742;10/22/2021 12:00:00 AM;10/20/2021 12:00:00 AM;800;16;Foothill   ;1601
211614660;12/24/2021 12:00:00 AM;12/03/2021 12:00:00 AM;2139;16;Foothill   ;1677
211604057;01/03/2021 12:00:00 AM;01/01/2021 12:00:00 AM;1400;16;Foothill   ;1645
211605232;02/12/2021 12:00:00 AM;02/12/2021 12:00:00 AM;430;16;Foothill   ;1658
211600553;02/10/2021 12:00:00 AM;02/10/2021 12:00:00 AM;2030;16;Foothill   ;1663
211614275;12/12/2021 12:00:00 AM;12/10/2021 12:00:00 AM;1945;16;Foothill   ;1608
211611794;09/24/2021 12:00:00 AM;09/24/2021 12:00:00 AM;900;16;Foothill   ;1651
211613284;11/08/2021 12:00:00 AM;11/07/2021 12:00:00 AM;2246;16;Foothill   ;1684
211614199;12/09/2021 12:00:00 AM;06/30/2021 12:00:00 AM;100;16;Foothill   ;1622
211613616;11/09/2021 12:00:00 AM;11/06/2021 12:00:00 AM;1800;16;Foothill   ;1603
211600807;09/18/2021 12:00:00 AM;09/18/2021 12:00:00 AM;1155;16;Foothill   ;1602
211608790;06/17/2021 12:00:00 AM;04/20/2021 12:00:00 AM;1000;16;Foothill   ;1678
211605270;02/15/2021 12:00:00 AM;02/15/2021 12:00:00 AM;1810;16;Foothill   ;1622
211610049;07/28/2021 12:00:00 AM;07/27/2021 12:00:00 AM;1445;16;Foothill   ;1643
211606779;04/08/2021 12:00:00 AM;04/08/2021 12:00:00 AM;1700;16;Foothill   ;1681
211604309;01/11/2021 12:00:00 AM;01/11/2021 12:00:00 AM;1800;16;Foothill   ;1613
211608704;06/12/2021 12:00:00 AM;06/12/2021 12:00:00 AM;1655;16;Foothill   ;1655
211609945;07/26/2021 12:00:00 AM;07/26/2021 12:00:00 AM;2140;16;Foothill   ;1675
211613107;11/01/2021 12:00:00 AM;11/01/2021 12:00:00 AM;525;16;Foothill   ;1668
211611982;09/29/2021 12:00:00 AM;09/27/2021 12:00:00 AM;700;16;Foothill   ;1601
211610480;08/12/2021 12:00:00 AM;08/12/2021 12:00:00 AM;1630;16;Foothill   ;1653
211606034;03/13/2021 12:00:00 AM;03/13/2021 12:00:00 AM;330;16;Foothill   ;1682
211610400;08/09/2021 12:00:00 AM;08/09/2021 12:00:00 AM;1515;16;Foothill   ;1693
211608288;06/01/2021 12:00:00 AM;06/01/2021 12:00:00 AM;30;16;Foothill   ;1687
211610114;07/31/2021 12:00:00 AM;07/31/2021 12:00:00 AM;330;16;Foothill   ;1675
211612729;10/24/2021 12:00:00 AM;10/22/2021 12:00:00 AM;1920;16;Foothill   ;1685
211606590;04/01/2021 12:00:00 AM;04/01/2021 12:00:00 AM;1630;16;Foothill   ;1601
211604419;01/14/2021 12:00:00 AM;01/14/2021 12:00:00 AM;1745;16;Foothill   ;1687
211609198;06/30/2021 12:00:00 AM;06/30/2021 12:00:00 AM;405;16;Foothill   ;1657
211611226;09/05/2021 12:00:00 AM;09/05/2021 12:00:00 AM;1700;16;Foothill   ;1612
211612987;10/31/2021 12:00:00 AM;10/31/2021 12:00:00 AM;2045;16;Foothill   ;1695
211614505;12/20/2021 12:00:00 AM;12/20/2021 12:00:00 AM;1500;16;Foothill   ;1657
211608596;06/11/2021 12:00:00 AM;06/11/2021 12:00:00 AM;1330;16;Foothill   ;1615
211607635;05/09/2021 12:00:00 AM;05/09/2021 12:00:00 AM;1130;16;Foothill   ;1643
211612956;10/30/2021 12:00:00 AM;10/12/2021 12:00:00 AM;1200;16;Foothill   ;1657
211607529;05/04/2021 12:00:00 AM;03/25/2021 12:00:00 AM;1200;16;Foothill   ;1677
211612595;10/19/2021 12:00:00 AM;10/19/2021 12:00:00 AM;420;16;Foothill   ;1651
211605038;02/06/2021 12:00:00 AM;02/05/2021 12:00:00 AM;2115;16;Foothill   ;1645
211611100;09/01/2021 12:00:00 AM;09/01/2021 12:00:00 AM;1324;16;Foothill   ;1681
211606475;03/29/2021 12:00:00 AM;03/28/2021 12:00:00 AM;915;16;Foothill   ;1637
211606547;03/31/2021 12:00:00 AM;03/31/2021 12:00:00 AM;1028;16;Foothill   ;1602
211606992;04/15/2021 12:00:00 AM;04/12/2021 12:00:00 AM;533;16;Foothill   ;1677
211608509;06/08/2021 12:00:00 AM;05/22/2021 12:00:00 AM;2000;16;Foothill   ;1617
211612414;10/13/2021 12:00:00 AM;10/04/2021 12:00:00 AM;800;16;Foothill   ;1605
211611672;09/20/2021 12:00:00 AM;09/05/2021 12:00:00 AM;1500;16;Foothill   ;1665
221607032;04/05/2022 12:00:00 AM;12/01/2021 12:00:00 AM;1200;16;Foothill   ;1678
211612346;10/11/2021 12:00:00 AM;10/09/2021 12:00:00 AM;1200;16;Foothill   ;1638
211608773;06/16/2021 12:00:00 AM;06/16/2021 12:00:00 AM;1700;16;Foothill   ;1672
211613772;11/24/2021 12:00:00 AM;11/23/2021 12:00:00 AM;340;16;Foothill   ;1687
211604808;01/29/2021 12:00:00 AM;01/29/2021 12:00:00 AM;1810;16;Foothill   ;1621
211606440;03/26/2021 12:00:00 AM;03/26/2021 12:00:00 AM;1700;16;Foothill   ;1669
211612147;10/05/2021 12:00:00 AM;10/03/2021 12:00:00 AM;905;16;Foothill   ;1656
211611029;08/30/2021 12:00:00 AM;08/27/2021 12:00:00 AM;1500;16;Foothill   ;1622
211608388;06/03/2021 12:00:00 AM;06/03/2021 12:00:00 AM;1800;16;Foothill   ;1654
211605113;02/08/2021 12:00:00 AM;02/08/2021 12:00:00 AM;1240;16;Foothill   ;1636
211605170;02/10/2021 12:00:00 AM;02/07/2021 12:00:00 AM;800;16;Foothill   ;1641
211605056;02/07/2021 12:00:00 AM;02/06/2021 12:00:00 AM;2045;16;Foothill   ;1641
211609913;07/26/2021 12:00:00 AM;07/25/2021 12:00:00 AM;1750;16;Foothill   ;1685
211613322;11/09/2021 12:00:00 AM;11/09/2021 12:00:00 AM;2050;16;Foothill   ;1687
211612554;10/18/2021 12:00:00 AM;10/17/2021 12:00:00 AM;40;16;Foothill   ;1663
211610188;08/03/2021 12:00:00 AM;07/28/2021 12:00:00 AM;900;16;Foothill   ;1684
211608756;06/16/2021 12:00:00 AM;06/12/2021 12:00:00 AM;500;16;Foothill   ;1633
211607030;04/18/2021 12:00:00 AM;04/15/2021 12:00:00 AM;800;16;Foothill   ;1601
211612357;10/11/2021 12:00:00 AM;09/10/2021 12:00:00 AM;2000;16;Foothill   ;1642
211613593;11/18/2021 12:00:00 AM;11/15/2021 12:00:00 AM;1900;16;Foothill   ;1606
211607873;05/17/2021 12:00:00 AM;05/16/2021 12:00:00 AM;1548;16;Foothill   ;1633
211607080;04/19/2021 12:00:00 AM;04/18/2021 12:00:00 AM;2000;16;Foothill   ;1602
211605397;02/19/2021 12:00:00 AM;02/18/2021 12:00:00 AM;2340;16;Foothill   ;1636
211607009;04/15/2021 12:00:00 AM;04/15/2021 12:00:00 AM;1200;16;Foothill   ;1653
211611916;09/27/2021 12:00:00 AM;09/27/2021 12:00:00 AM;1230;16;Foothill   ;1675
211607400;04/30/2021 12:00:00 AM;04/30/2021 12:00:00 AM;300;16;Foothill   ;1637
211604995;02/04/2021 12:00:00 AM;01/01/2021 12:00:00 AM;1200;16;Foothill   ;1659
211605225;02/11/2021 12:00:00 AM;02/11/2021 12:00:00 AM;1326;16;Foothill   ;1675
211610409;08/10/2021 12:00:00 AM;08/10/2021 12:00:00 AM;1610;16;Foothill   ;1667
211610342;08/07/2021 12:00:00 AM;08/07/2021 12:00:00 AM;1945;16;Foothill   ;1689
211608219;05/29/2021 12:00:00 AM;05/20/2021 12:00:00 AM;2100;16;Foothill   ;1641
211611420;09/12/2021 12:00:00 AM;09/11/2021 12:00:00 AM;1430;16;Foothill   ;1656
211613100;11/03/2021 12:00:00 AM;11/03/2021 12:00:00 AM;2000;16;Foothill   ;1658
211611141;09/02/2021 12:00:00 AM;09/02/2021 12:00:00 AM;1400;16;Foothill   ;1645
231612065;09/11/2023 12:00:00 AM;11/03/2021 12:00:00 AM;1;16;Foothill   ;1654
211614259;12/11/2021 12:00:00 AM;12/08/2021 12:00:00 AM;1800;16;Foothill   ;1684
211606061;03/13/2021 12:00:00 AM;03/13/2021 12:00:00 AM;630;16;Foothill   ;1687
211613852;11/27/2021 12:00:00 AM;11/27/2021 12:00:00 AM;1915;16;Foothill   ;1622
211612230;10/07/2021 12:00:00 AM;09/30/2021 12:00:00 AM;2245;16;Foothill   ;1678
211614780;12/31/2021 12:00:00 AM;12/18/2021 12:00:00 AM;1000;16;Foothill   ;1675
211604317;01/11/2021 12:00:00 AM;01/10/2021 12:00:00 AM;1200;16;Foothill   ;1642
211604834;01/29/2021 12:00:00 AM;01/28/2021 12:00:00 AM;1600;16;Foothill   ;1657
211611773;09/24/2021 12:00:00 AM;08/01/2021 12:00:00 AM;2300;16;Foothill   ;1663
211606902;04/12/2021 12:00:00 AM;02/17/2021 12:00:00 AM;1;16;Foothill   ;1602
211605531;02/23/2021 12:00:00 AM;02/22/2021 12:00:00 AM;2130;16;Foothill   ;1682
211609215;06/30/2021 12:00:00 AM;05/01/2021 12:00:00 AM;1200;16;Foothill   ;1623
221605544;02/17/2022 12:00:00 AM;11/17/2021 12:00:00 AM;440;16;Foothill   ;1654
221605064;02/03/2022 12:00:00 AM;12/21/2021 12:00:00 AM;1400;16;Foothill   ;1675
211610340;08/08/2021 12:00:00 AM;08/05/2021 12:00:00 AM;1900;16;Foothill   ;1617
211605733;03/01/2021 12:00:00 AM;02/01/2021 12:00:00 AM;650;16;Foothill   ;1605
211605713;03/01/2021 12:00:00 AM;03/01/2021 12:00:00 AM;2220;16;Foothill   ;1621
211604073;01/01/2021 12:00:00 AM;01/01/2021 12:00:00 AM;730;16;Foothill   ;1612
211612992;11/01/2021 12:00:00 AM;11/01/2021 12:00:00 AM;418;16;Foothill   ;1675
211608036;05/22/2021 12:00:00 AM;05/22/2021 12:00:00 AM;1200;16;Foothill   ;1656
211604589;01/22/2021 12:00:00 AM;01/21/2021 12:00:00 AM;1130;16;Foothill   ;1601
211614136;12/04/2021 12:00:00 AM;12/03/2021 12:00:00 AM;2130;16;Foothill   ;1663
211609827;07/21/2021 12:00:00 AM;07/21/2021 12:00:00 AM;2030;16;Foothill   ;1643
211606751;04/07/2021 12:00:00 AM;04/07/2021 12:00:00 AM;1100;16;Foothill   ;1651
211609755;07/18/2021 12:00:00 AM;07/18/2021 12:00:00 AM;1320;16;Foothill   ;1622
211606489;03/29/2021 12:00:00 AM;03/27/2021 12:00:00 AM;2110;16;Foothill   ;1651
211612329;10/09/2021 12:00:00 AM;10/09/2021 12:00:00 AM;1600;16;Foothill   ;1613
211613686;11/20/2021 12:00:00 AM;11/20/2021 12:00:00 AM;1000;16;Foothill   ;1633
211609295;07/03/2021 12:00:00 AM;07/03/2021 12:00:00 AM;2200;16;Foothill   ;1665
211613471;11/14/2021 12:00:00 AM;11/12/2021 12:00:00 AM;1200;16;Foothill   ;1656
211606397;03/25/2021 12:00:00 AM;03/24/2021 12:00:00 AM;1730;16;Foothill   ;1663
211609121;06/28/2021 12:00:00 AM;06/27/2021 12:00:00 AM;1809;16;Foothill   ;1661
211600687;06/10/2021 12:00:00 AM;06/10/2021 12:00:00 AM;1305;16;Foothill   ;1663
211611556;09/16/2021 12:00:00 AM;09/15/2021 12:00:00 AM;1730;16;Foothill   ;1645
211605244;02/12/2021 12:00:00 AM;02/12/2021 12:00:00 AM;2100;16;Foothill   ;1681
211611451;09/12/2021 12:00:00 AM;09/11/2021 12:00:00 AM;2200;16;Foothill   ;1684
211610995;08/29/2021 12:00:00 AM;08/29/2021 12:00:00 AM;1410;16;Foothill   ;1676
211610109;07/31/2021 12:00:00 AM;07/31/2021 12:00:00 AM;1200;16;Foothill   ;1622
211612870;10/28/2021 12:00:00 AM;10/27/2021 12:00:00 AM;1500;16;Foothill   ;1653
211612944;10/29/2021 12:00:00 AM;10/29/2021 12:00:00 AM;1145;16;Foothill   ;1613
211606445;03/26/2021 12:00:00 AM;03/25/2021 12:00:00 AM;2100;16;Foothill   ;1685
211605015;02/04/2021 12:00:00 AM;02/04/2021 12:00:00 AM;1705;16;Foothill   ;1656
211607231;04/25/2021 12:00:00 AM;04/25/2021 12:00:00 AM;45;16;Foothill   ;1601
211607391;04/29/2021 12:00:00 AM;04/29/2021 12:00:00 AM;2200;16;Foothill   ;1693
211611585;09/17/2021 12:00:00 AM;09/12/2021 12:00:00 AM;1800;16;Foothill   ;1606
211613174;11/05/2021 12:00:00 AM;11/04/2021 12:00:00 AM;1318;16;Foothill   ;1638
211610145;08/02/2021 12:00:00 AM;07/26/2021 12:00:00 AM;2100;16;Foothill   ;1684
211609503;07/10/2021 12:00:00 AM;07/07/2021 12:00:00 AM;2200;16;Foothill   ;1656
211613343;11/10/2021 12:00:00 AM;10/28/2021 12:00:00 AM;1835;16;Foothill   ;1654
211608680;06/15/2021 12:00:00 AM;06/13/2021 12:00:00 AM;1900;16;Foothill   ;1611
211614435;12/17/2021 12:00:00 AM;11/19/2021 12:00:00 AM;1200;16;Foothill   ;1664
211612180;10/05/2021 12:00:00 AM;08/29/2021 12:00:00 AM;1300;16;Foothill   ;1657
211613734;11/23/2021 12:00:00 AM;11/23/2021 12:00:00 AM;710;16;Foothill   ;1641
211607451;05/03/2021 12:00:00 AM;05/02/2021 12:00:00 AM;2200;16;Foothill   ;1691
211613078;11/02/2021 12:00:00 AM;10/22/2021 12:00:00 AM;900;16;Foothill   ;1665
211609735;07/18/2021 12:00:00 AM;07/18/2021 12:00:00 AM;1430;16;Foothill   ;1612
211610977;08/29/2021 12:00:00 AM;08/28/2021 12:00:00 AM;2020;16;Foothill   ;1689
211613681;11/21/2021 12:00:00 AM;11/21/2021 12:00:00 AM;550;16;Foothill   ;1687
211605669;02/28/2021 12:00:00 AM;02/28/2021 12:00:00 AM;1630;16;Foothill   ;1611
221604648;01/23/2022 12:00:00 AM;12/04/2021 12:00:00 AM;1500;16;Foothill   ;1656
211607849;05/17/2021 12:00:00 AM;05/16/2021 12:00:00 AM;1600;16;Foothill   ;1612
211613985;12/01/2021 12:00:00 AM;12/01/2021 12:00:00 AM;1400;16;Foothill   ;1654
211614642;12/26/2021 12:00:00 AM;12/23/2021 12:00:00 AM;800;16;Foothill   ;1654
211614654;12/26/2021 12:00:00 AM;12/26/2021 12:00:00 AM;1700;16;Foothill   ;1676
211606008;03/11/2021 12:00:00 AM;03/11/2021 12:00:00 AM;5;16;Foothill   ;1612
221607124;04/08/2022 12:00:00 AM;07/05/2021 12:00:00 AM;1300;16;Foothill   ;1664
211609947;07/27/2021 12:00:00 AM;07/24/2021 12:00:00 AM;1600;16;Foothill   ;1672
211609940;07/26/2021 12:00:00 AM;07/23/2021 12:00:00 AM;1300;16;Foothill   ;1622
211607081;04/19/2021 12:00:00 AM;02/01/2021 12:00:00 AM;1500;16;Foothill   ;1685
211608654;06/13/2021 12:00:00 AM;06/13/2021 12:00:00 AM;2030;16;Foothill   ;1643
211605111;02/08/2021 12:00:00 AM;01/20/2021 12:00:00 AM;1425;16;Foothill   ;1602
211610426;08/11/2021 12:00:00 AM;08/02/2021 12:00:00 AM;1510;16;Foothill   ;1684
211609423;07/07/2021 12:00:00 AM;07/07/2021 12:00:00 AM;1800;16;Foothill   ;1693
211607966;05/19/2021 12:00:00 AM;02/21/2021 12:00:00 AM;1409;16;Foothill   ;1601
211608374;06/02/2021 12:00:00 AM;06/02/2021 12:00:00 AM;1440;16;Foothill   ;1619
211611622;09/18/2021 12:00:00 AM;09/18/2021 12:00:00 AM;1330;16;Foothill   ;1684
211604628;01/22/2021 12:00:00 AM;01/21/2021 12:00:00 AM;830;16;Foothill   ;1637
211611377;09/10/2021 12:00:00 AM;09/10/2021 12:00:00 AM;150;16;Foothill   ;1637
211613932;11/29/2021 12:00:00 AM;11/27/2021 12:00:00 AM;1230;16;Foothill   ;1613
211600844;10/13/2021 12:00:00 AM;10/12/2021 12:00:00 AM;700;16;Foothill   ;1637
211609439;07/08/2021 12:00:00 AM;07/07/2021 12:00:00 AM;2300;16;Foothill   ;1663
211608901;06/21/2021 12:00:00 AM;06/15/2021 12:00:00 AM;2100;16;Foothill   ;1651
211610200;08/03/2021 12:00:00 AM;08/02/2021 12:00:00 AM;1700;16;Foothill   ;1645
211600725;07/18/2021 12:00:00 AM;07/17/2021 12:00:00 AM;1920;16;Foothill   ;1684
211606938;04/11/2021 12:00:00 AM;04/10/2021 12:00:00 AM;2057;16;Foothill   ;1684
211607315;04/28/2021 12:00:00 AM;04/24/2021 12:00:00 AM;1500;16;Foothill   ;1684
211606153;03/17/2021 12:00:00 AM;03/16/2021 12:00:00 AM;2130;16;Foothill   ;1691
211607932;05/19/2021 12:00:00 AM;05/18/2021 12:00:00 AM;2000;16;Foothill   ;1682
211612792;10/25/2021 12:00:00 AM;07/04/2021 12:00:00 AM;1;16;Foothill   ;1684
211600788;09/03/2021 12:00:00 AM;09/02/2021 12:00:00 AM;1700;16;Foothill   ;1685
211608767;06/16/2021 12:00:00 AM;05/27/2021 12:00:00 AM;1730;16;Foothill   ;1638
211613779;11/24/2021 12:00:00 AM;11/20/2021 12:00:00 AM;1600;16;Foothill   ;1634
211600570;02/16/2021 12:00:00 AM;02/16/2021 12:00:00 AM;2315;16;Foothill   ;1611
211606581;04/02/2021 12:00:00 AM;03/29/2021 12:00:00 AM;809;16;Foothill   ;1612
211612176;10/05/2021 12:00:00 AM;10/04/2021 12:00:00 AM;2030;16;Foothill   ;1612
211610832;08/24/2021 12:00:00 AM;03/10/2021 12:00:00 AM;2015;16;Foothill   ;1622
211606167;03/17/2021 12:00:00 AM;03/17/2021 12:00:00 AM;1550;16;Foothill   ;1687
211610355;08/09/2021 12:00:00 AM;08/08/2021 12:00:00 AM;1800;16;Foothill   ;1619
211611373;09/10/2021 12:00:00 AM;09/10/2021 12:00:00 AM;800;16;Foothill   ;1681
211613464;11/14/2021 12:00:00 AM;11/13/2021 12:00:00 AM;1800;16;Foothill   ;1618
211613673;11/21/2021 12:00:00 AM;11/20/2021 12:00:00 AM;1900;16;Foothill   ;1606
211608607;06/12/2021 12:00:00 AM;06/11/2021 12:00:00 AM;1945;16;Foothill   ;1635
211604844;01/31/2021 12:00:00 AM;01/30/2021 12:00:00 AM;2100;16;Foothill   ;1651
211611392;09/11/2021 12:00:00 AM;09/10/2021 12:00:00 AM;1005;16;Foothill   ;1687
211614470;12/19/2021 12:00:00 AM;12/18/2021 12:00:00 AM;2000;16;Foothill   ;1617
211609895;07/25/2021 12:00:00 AM;07/24/2021 12:00:00 AM;715;16;Foothill   ;1601
211606361;03/24/2021 12:00:00 AM;03/18/2021 12:00:00 AM;551;16;Foothill   ;1611
211608055;05/23/2021 12:00:00 AM;05/22/2021 12:00:00 AM;1900;16;Foothill   ;1651
211606423;03/25/2021 12:00:00 AM;03/25/2021 12:00:00 AM;2120;16;Foothill   ;1622
211614095;12/05/2021 12:00:00 AM;12/05/2021 12:00:00 AM;440;16;Foothill   ;1676
211608206;05/28/2021 12:00:00 AM;05/28/2021 12:00:00 AM;500;16;Foothill   ;1602
211613621;11/19/2021 12:00:00 AM;11/19/2021 12:00:00 AM;810;16;Foothill   ;1653
211606154;03/17/2021 12:00:00 AM;03/16/2021 12:00:00 AM;2300;16;Foothill   ;1699
211606226;03/20/2021 12:00:00 AM;03/19/2021 12:00:00 AM;2000;16;Foothill   ;1601
211606522;03/30/2021 12:00:00 AM;03/23/2021 12:00:00 AM;1030;16;Foothill   ;1619
211614027;12/02/2021 12:00:00 AM;12/01/2021 12:00:00 AM;820;16;Foothill   ;1681
