DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No
210413292;09/28/2021 12:00:00 AM;09/27/2021 12:00:00 AM;1600;4;Hollenbeck ;404
210411167;07/28/2021 12:00:00 AM;07/28/2021 12:00:00 AM;1400;4;Hollenbeck ;478
210404784;01/21/2021 12:00:00 AM;01/21/2021 12:00:00 AM;600;4;Hollenbeck ;426
210414332;10/27/2021 12:00:00 AM;10/27/2021 12:00:00 AM;2200;4;Hollenbeck ;416
210410389;07/07/2021 12:00:00 AM;07/06/2021 12:00:00 AM;2000;4;Hollenbeck ;473
210410451;07/07/2021 12:00:00 AM;07/07/2021 12:00:00 AM;2315;4;Hollenbeck ;409
210409986;06/23/2021 12:00:00 AM;06/20/2021 12:00:00 AM;900;4;Hollenbeck ;453
210411160;07/28/2021 12:00:00 AM;07/28/2021 12:00:00 AM;1534;4;Hollenbeck ;467
210415758;12/11/2021 12:00:00 AM;12/11/2021 12:00:00 AM;310;4;Hollenbeck ;421
210416050;12/20/2021 12:00:00 AM;12/17/2021 12:00:00 AM;1520;4;Hollenbeck ;443
210413287;09/27/2021 12:00:00 AM;09/27/2021 12:00:00 AM;1830;4;Hollenbeck ;497
210414662;11/08/2021 12:00:00 AM;11/07/2021 12:00:00 AM;2000;4;Hollenbeck ;465
210407332;04/04/2021 12:00:00 AM;04/04/2021 12:00:00 AM;2104;4;Hollenbeck ;448
210405793;02/18/2021 12:00:00 AM;02/18/2021 12:00:00 AM;1130;4;Hollenbeck ;438
210413968;10/15/2021 12:00:00 AM;10/15/2021 12:00:00 AM;830;4;Hollenbeck ;471
210416169;12/24/2021 12:00:00 AM;12/23/2021 12:00:00 AM;2300;4;Hollenbeck ;478
220405925;02/28/2022 12:00:00 AM;02/28/2021 12:00:00 AM;1320;4;Hollenbeck ;409
210415352;11/28/2021 12:00:00 AM;11/28/2021 12:00:00 AM;1015;4;Hollenbeck ;463
210404957;01/26/2021 12:00:00 AM;01/26/2021 12:00:00 AM;700;4;Hollenbeck ;427
210412132;08/24/2021 12:00:00 AM;01/20/2021 12:00:00 AM;1200;4;Hollenbeck ;421
210409010;05/25/2021 12:00:00 AM;05/25/2021 12:00:00 AM;800;4;Hollenbeck ;497
210406440;03/08/2021 12:00:00 AM;02/15/2021 12:00:00 AM;1400;4;Hollenbeck ;478
210408379;05/06/2021 12:00:00 AM;05/05/2021 12:00:00 AM;1730;4;Hollenbeck ;409
210405660;02/15/2021 12:00:00 AM;01/22/2021 12:00:00 AM;830;4;Hollenbeck ;489
210410310;07/03/2021 12:00:00 AM;07/02/2021 12:00:00 AM;1000;4;Hollenbeck ;466
210412211;08/26/2021 12:00:00 AM;08/26/2021 12:00:00 AM;1100;4;Hollenbeck ;412
210408045;04/27/2021 12:00:00 AM;04/27/2021 12:00:00 AM;1750;4;Hollenbeck ;439
210400644;03/14/2021 12:00:00 AM;03/14/2021 12:00:00 AM;330;4;Hollenbeck ;412
210415918;12/16/2021 12:00:00 AM;12/15/2021 12:00:00 AM;2130;4;Hollenbeck ;417
210412793;09/12/2021 12:00:00 AM;09/12/2021 12:00:00 AM;2127;4;Hollenbeck ;422
210406096;02/26/2021 12:00:00 AM;02/26/2021 12:00:00 AM;1400;4;Hollenbeck ;443
210407474;04/09/2021 12:00:00 AM;04/09/2021 12:00:00 AM;130;4;Hollenbeck ;463
210409744;06/17/2021 12:00:00 AM;06/16/2021 12:00:00 AM;930;4;Hollenbeck ;423
210408531;05/11/2021 12:00:00 AM;05/10/2021 12:00:00 AM;2215;4;Hollenbeck ;416
210408016;04/26/2021 12:00:00 AM;04/26/2021 12:00:00 AM;2110;4;Hollenbeck ;488
210413888;10/13/2021 12:00:00 AM;10/07/2021 12:00:00 AM;630;4;Hollenbeck ;464
210408071;04/28/2021 12:00:00 AM;04/28/2021 12:00:00 AM;600;4;Hollenbeck ;449
210413262;09/27/2021 12:00:00 AM;09/06/2021 12:00:00 AM;2300;4;Hollenbeck ;448
210405006;01/27/2021 12:00:00 AM;01/26/2021 12:00:00 AM;2000;4;Hollenbeck ;421
210407319;04/03/2021 12:00:00 AM;04/03/2021 12:00:00 AM;2120;4;Hollenbeck ;457
210400898;07/07/2021 12:00:00 AM;07/07/2021 12:00:00 AM;2200;4;Hollenbeck ;473
220407252;04/04/2022 12:00:00 AM;04/20/2021 12:00:00 AM;1200;4;Hollenbeck ;477
210409068;05/27/2021 12:00:00 AM;05/27/2021 12:00:00 AM;1;4;Hollenbeck ;478
210410740;07/15/2021 12:00:00 AM;07/08/2021 12:00:00 AM;2000;4;Hollenbeck ;429
210412984;09/19/2021 12:00:00 AM;09/19/2021 12:00:00 AM;130;4;Hollenbeck ;411
210416255;12/27/2021 12:00:00 AM;12/26/2021 12:00:00 AM;2100;4;Hollenbeck ;468
210411742;08/13/2021 12:00:00 AM;08/12/2021 12:00:00 AM;2000;4;Hollenbeck ;456
210401256;12/25/2021 12:00:00 AM;12/25/2021 12:00:00 AM;120;4;Hollenbeck ;427
210413973;10/17/2021 12:00:00 AM;10/16/2021 12:00:00 AM;2030;4;Hollenbeck ;457
210405342;02/06/2021 12:00:00 AM;02/05/2021 12:00:00 AM;2300;4;Hollenbeck ;491
210414302;10/26/2021 12:00:00 AM;10/26/2021 12:00:00 AM;1830;4;Hollenbeck ;452
210411954;08/19/2021 12:00:00 AM;08/18/2021 12:00:00 AM;1400;4;Hollenbeck ;424
210410852;07/19/2021 12:00:00 AM;07/16/2021 12:00:00 AM;1545;4;Hollenbeck ;491
210414246;10/25/2021 12:00:00 AM;10/24/2021 12:00:00 AM;1400;4;Hollenbeck ;478
210414892;11/13/2021 12:00:00 AM;11/13/2021 12:00:00 AM;1915;4;Hollenbeck ;464
210400544;01/24/2021 12:00:00 AM;01/23/2021 12:00:00 AM;1800;4;Hollenbeck ;467
210415798;12/11/2021 12:00:00 AM;12/11/2021 12:00:00 AM;2130;4;Hollenbeck ;421
210409691;06/16/2021 12:00:00 AM;06/16/2021 12:00:00 AM;340;4;Hollenbeck ;454
210407885;04/22/2021 12:00:00 AM;04/22/2021 12:00:00 AM;900;4;Hollenbeck ;497
210413602;10/05/2021 12:00:00 AM;10/05/2021 12:00:00 AM;1830;4;Hollenbeck ;423
210415480;12/02/2021 12:00:00 AM;12/01/2021 12:00:00 AM;2140;4;Hollenbeck ;479
210408676;05/15/2021 12:00:00 AM;05/15/2021 12:00:00 AM;1210;4;Hollenbeck ;441
210416022;12/19/2021 12:00:00 AM;12/18/2021 12:00:00 AM;1900;4;Hollenbeck ;448
210415942;12/16/2021 12:00:00 AM;12/16/2021 12:00:00 AM;1910;4;Hollenbeck ;417
210409499;06/10/2021 12:00:00 AM;06/09/2021 12:00:00 AM;1840;4;Hollenbeck ;497
210410353;07/06/2021 12:00:00 AM;07/05/2021 12:00:00 AM;1200;4;Hollenbeck ;455
210408842;05/20/2021 12:00:00 AM;05/20/2021 12:00:00 AM;530;4;Hollenbeck ;424
210410599;07/11/2021 12:00:00 AM;07/11/2021 12:00:00 AM;1820;4;Hollenbeck ;402
210409171;05/31/2021 12:00:00 AM;05/30/2021 12:00:00 AM;2130;4;Hollenbeck ;437
210408704;05/16/2021 12:00:00 AM;05/16/2021 12:00:00 AM;1900;4;Hollenbeck ;442
210406198;03/01/2021 12:00:00 AM;02/27/2021 12:00:00 AM;1800;4;Hollenbeck ;473
210414887;11/13/2021 12:00:00 AM;11/13/2021 12:00:00 AM;1500;4;Hollenbeck ;491
210411779;08/14/2021 12:00:00 AM;08/12/2021 12:00:00 AM;1800;4;Hollenbeck ;466
210400787;05/14/2021 12:00:00 AM;05/13/2021 12:00:00 AM;2000;4;Hollenbeck ;462
210408008;04/26/2021 12:00:00 AM;04/25/2021 12:00:00 AM;1430;4;Hollenbeck ;424
210410501;07/09/2021 12:00:00 AM;07/08/2021 12:00:00 AM;1600;4;Hollenbeck ;497
210415332;11/27/2021 12:00:00 AM;11/26/2021 12:00:00 AM;1925;4;Hollenbeck ;479
210414479;11/01/2021 12:00:00 AM;10/29/2021 12:00:00 AM;1;4;Hollenbeck ;423
210405881;02/21/2021 12:00:00 AM;02/21/2021 12:00:00 AM;745;4;Hollenbeck ;422
210414179;10/23/2021 12:00:00 AM;10/23/2021 12:00:00 AM;945;4;Hollenbeck ;453
220404238;01/08/2022 12:00:00 AM;12/27/2021 12:00:00 AM;2000;4;Hollenbeck ;428
210415183;11/14/2021 12:00:00 AM;11/14/2021 12:00:00 AM;2015;4;Hollenbeck ;422
220415517;11/18/2022 12:00:00 AM;03/18/2021 12:00:00 AM;1000;4;Hollenbeck ;409
210406340;03/05/2021 12:00:00 AM;03/05/2021 12:00:00 AM;100;4;Hollenbeck ;439
210404127;01/04/2021 12:00:00 AM;01/04/2021 12:00:00 AM;1630;4;Hollenbeck ;455
210411667;08/11/2021 12:00:00 AM;08/10/2021 12:00:00 AM;700;4;Hollenbeck ;415
210404900;01/24/2021 12:00:00 AM;01/24/2021 12:00:00 AM;100;4;Hollenbeck ;461
210411017;07/24/2021 12:00:00 AM;07/23/2021 12:00:00 AM;1745;4;Hollenbeck ;453
210409110;05/28/2021 12:00:00 AM;05/28/2021 12:00:00 AM;1530;4;Hollenbeck ;497
210406785;03/18/2021 12:00:00 AM;03/16/2021 12:00:00 AM;1700;4;Hollenbeck ;488
210410124;06/28/2021 12:00:00 AM;06/14/2021 12:00:00 AM;1800;4;Hollenbeck ;417
210410544;07/10/2021 12:00:00 AM;07/10/2021 12:00:00 AM;900;4;Hollenbeck ;412
210413402;09/30/2021 12:00:00 AM;09/30/2021 12:00:00 AM;2050;4;Hollenbeck ;409
210401250;12/17/2021 12:00:00 AM;12/17/2021 12:00:00 AM;1610;4;Hollenbeck ;487
210405019;01/28/2021 12:00:00 AM;01/27/2021 12:00:00 AM;515;4;Hollenbeck ;451
210408200;05/02/2021 12:00:00 AM;05/02/2021 12:00:00 AM;26;4;Hollenbeck ;464
210413481;10/02/2021 12:00:00 AM;10/02/2021 12:00:00 AM;1900;4;Hollenbeck ;471
210410211;07/01/2021 12:00:00 AM;06/30/2021 12:00:00 AM;2200;4;Hollenbeck ;457
210410949;07/21/2021 12:00:00 AM;07/21/2021 12:00:00 AM;1600;4;Hollenbeck ;409
210413143;09/23/2021 12:00:00 AM;09/23/2021 12:00:00 AM;858;4;Hollenbeck ;407
210413741;10/09/2021 12:00:00 AM;10/07/2021 12:00:00 AM;1200;4;Hollenbeck ;469
210412242;08/27/2021 12:00:00 AM;08/27/2021 12:00:00 AM;1430;4;Hollenbeck ;499
210415290;11/25/2021 12:00:00 AM;11/25/2021 12:00:00 AM;830;4;Hollenbeck ;497
210406314;03/05/2021 12:00:00 AM;03/05/2021 12:00:00 AM;700;4;Hollenbeck ;428
210409537;06/11/2021 12:00:00 AM;06/08/2021 12:00:00 AM;700;4;Hollenbeck ;471
210411603;08/09/2021 12:00:00 AM;08/07/2021 12:00:00 AM;749;4;Hollenbeck ;463
210413653;10/07/2021 12:00:00 AM;10/02/2021 12:00:00 AM;1815;4;Hollenbeck ;464
210411369;08/03/2021 12:00:00 AM;08/03/2021 12:00:00 AM;120;4;Hollenbeck ;497
210410369;07/06/2021 12:00:00 AM;07/02/2021 12:00:00 AM;1800;4;Hollenbeck ;422
210410808;07/18/2021 12:00:00 AM;07/17/2021 12:00:00 AM;2200;4;Hollenbeck ;489
210407699;04/16/2021 12:00:00 AM;04/16/2021 12:00:00 AM;2030;4;Hollenbeck ;424
210413679;10/07/2021 12:00:00 AM;10/07/2021 12:00:00 AM;1755;4;Hollenbeck ;449
210414058;10/19/2021 12:00:00 AM;10/19/2021 12:00:00 AM;100;4;Hollenbeck ;457
210408612;05/13/2021 12:00:00 AM;05/12/2021 12:00:00 AM;2115;4;Hollenbeck ;497
210410113;06/27/2021 12:00:00 AM;06/27/2021 12:00:00 AM;2107;4;Hollenbeck ;439
210410729;07/14/2021 12:00:00 AM;07/14/2021 12:00:00 AM;2342;4;Hollenbeck ;459
210407993;04/26/2021 12:00:00 AM;04/22/2021 12:00:00 AM;1800;4;Hollenbeck ;471
210415903;12/15/2021 12:00:00 AM;12/08/2021 12:00:00 AM;400;4;Hollenbeck ;497
210407782;04/19/2021 12:00:00 AM;04/19/2021 12:00:00 AM;1200;4;Hollenbeck ;455
210408994;05/25/2021 12:00:00 AM;05/24/2021 12:00:00 AM;830;4;Hollenbeck ;411
210406330;03/05/2021 12:00:00 AM;03/04/2021 12:00:00 AM;1700;4;Hollenbeck ;416
210405732;02/17/2021 12:00:00 AM;02/17/2021 12:00:00 AM;1815;4;Hollenbeck ;401
210408524;05/11/2021 12:00:00 AM;05/10/2021 12:00:00 AM;1200;4;Hollenbeck ;423
210415065;11/18/2021 12:00:00 AM;11/05/2021 12:00:00 AM;1200;4;Hollenbeck ;471
210404611;01/16/2021 12:00:00 AM;01/16/2021 12:00:00 AM;1830;4;Hollenbeck ;467
210414231;10/25/2021 12:00:00 AM;10/23/2021 12:00:00 AM;2115;4;Hollenbeck ;437
210410874;07/19/2021 12:00:00 AM;07/03/2021 12:00:00 AM;1035;4;Hollenbeck ;412
210408286;05/05/2021 12:00:00 AM;05/04/2021 12:00:00 AM;2000;4;Hollenbeck ;424
210413127;09/23/2021 12:00:00 AM;06/10/2021 12:00:00 AM;1200;4;Hollenbeck ;404
210400527;01/13/2021 12:00:00 AM;01/13/2021 12:00:00 AM;1555;4;Hollenbeck ;478
210413598;10/05/2021 12:00:00 AM;09/20/2021 12:00:00 AM;1050;4;Hollenbeck ;469
210413560;10/05/2021 12:00:00 AM;10/03/2021 12:00:00 AM;2200;4;Hollenbeck ;426
210406831;03/19/2021 12:00:00 AM;03/18/2021 12:00:00 AM;1000;4;Hollenbeck ;489
210410607;07/12/2021 12:00:00 AM;07/11/2021 12:00:00 AM;2245;4;Hollenbeck ;497
210415428;11/30/2021 12:00:00 AM;11/30/2021 12:00:00 AM;900;4;Hollenbeck ;477
210413655;10/07/2021 12:00:00 AM;10/06/2021 12:00:00 AM;2100;4;Hollenbeck ;424
210404637;01/17/2021 12:00:00 AM;01/17/2021 12:00:00 AM;1020;4;Hollenbeck ;407
210406328;03/05/2021 12:00:00 AM;03/03/2021 12:00:00 AM;905;4;Hollenbeck ;471
210406492;03/10/2021 12:00:00 AM;03/09/2021 12:00:00 AM;2000;4;Hollenbeck ;411
210404379;01/11/2021 12:00:00 AM;01/01/2021 12:00:00 AM;1;4;Hollenbeck ;442
210413434;10/02/2021 12:00:00 AM;10/02/2021 12:00:00 AM;408;4;Hollenbeck ;478
210406890;03/20/2021 12:00:00 AM;03/17/2021 12:00:00 AM;1630;4;Hollenbeck ;453
210411798;08/15/2021 12:00:00 AM;08/14/2021 12:00:00 AM;2300;4;Hollenbeck ;459
210413284;09/27/2021 12:00:00 AM;09/27/2021 12:00:00 AM;2100;4;Hollenbeck ;409
210413546;10/04/2021 12:00:00 AM;10/02/2021 12:00:00 AM;1247;4;Hollenbeck ;466
210404918;01/24/2021 12:00:00 AM;01/24/2021 12:00:00 AM;400;4;Hollenbeck ;453
210414736;11/09/2021 12:00:00 AM;10/08/2021 12:00:00 AM;1530;4;Hollenbeck ;469
210411023;07/24/2021 12:00:00 AM;07/23/2021 12:00:00 AM;2245;4;Hollenbeck ;443
210410185;06/30/2021 12:00:00 AM;06/30/2021 12:00:00 AM;550;4;Hollenbeck ;426
210408443;05/06/2021 12:00:00 AM;05/06/2021 12:00:00 AM;1035;4;Hollenbeck ;479
210411271;07/31/2021 12:00:00 AM;07/04/2021 12:00:00 AM;800;4;Hollenbeck ;422
210415698;12/08/2021 12:00:00 AM;12/08/2021 12:00:00 AM;806;4;Hollenbeck ;439
210408756;05/17/2021 12:00:00 AM;05/16/2021 12:00:00 AM;2200;4;Hollenbeck ;497
210414749;11/10/2021 12:00:00 AM;11/09/2021 12:00:00 AM;2000;4;Hollenbeck ;408
210414774;11/10/2021 12:00:00 AM;11/10/2021 12:00:00 AM;910;4;Hollenbeck ;423
210409948;06/22/2021 12:00:00 AM;06/22/2021 12:00:00 AM;1235;4;Hollenbeck ;418
210412451;09/02/2021 12:00:00 AM;09/01/2021 12:00:00 AM;2300;4;Hollenbeck ;479
210411801;08/16/2021 12:00:00 AM;08/14/2021 12:00:00 AM;2200;4;Hollenbeck ;499
210410540;07/10/2021 12:00:00 AM;07/09/2021 12:00:00 AM;755;4;Hollenbeck ;412
210410803;07/17/2021 12:00:00 AM;07/15/2021 12:00:00 AM;2000;4;Hollenbeck ;491
210406640;03/14/2021 12:00:00 AM;03/13/2021 12:00:00 AM;2200;4;Hollenbeck ;443
210415820;12/13/2021 12:00:00 AM;12/12/2021 12:00:00 AM;900;4;Hollenbeck ;473
210412583;09/07/2021 12:00:00 AM;09/05/2021 12:00:00 AM;300;4;Hollenbeck ;407
210413953;10/15/2021 12:00:00 AM;10/15/2021 12:00:00 AM;1845;4;Hollenbeck ;428
210408830;05/19/2021 12:00:00 AM;05/19/2021 12:00:00 AM;1040;4;Hollenbeck ;449
210409057;05/27/2021 12:00:00 AM;05/27/2021 12:00:00 AM;1145;4;Hollenbeck ;457
210413760;10/11/2021 12:00:00 AM;10/04/2021 12:00:00 AM;1655;4;Hollenbeck ;417
210405242;02/03/2021 12:00:00 AM;02/03/2021 12:00:00 AM;1440;4;Hollenbeck ;448
210407795;04/19/2021 12:00:00 AM;04/19/2021 12:00:00 AM;230;4;Hollenbeck ;471
210410518;07/09/2021 12:00:00 AM;07/09/2021 12:00:00 AM;1550;4;Hollenbeck ;422
210409702;06/16/2021 12:00:00 AM;02/15/2021 12:00:00 AM;1055;4;Hollenbeck ;427
210404548;01/16/2021 12:00:00 AM;01/15/2021 12:00:00 AM;2200;4;Hollenbeck ;424
210414260;10/26/2021 12:00:00 AM;10/25/2021 12:00:00 AM;2300;4;Hollenbeck ;479
210404989;01/27/2021 12:00:00 AM;01/26/2021 12:00:00 AM;1800;4;Hollenbeck ;471
210415882;12/14/2021 12:00:00 AM;12/14/2021 12:00:00 AM;1315;4;Hollenbeck ;429
210410660;07/13/2021 12:00:00 AM;07/13/2021 12:00:00 AM;230;4;Hollenbeck ;409
210411181;07/28/2021 12:00:00 AM;07/23/2021 12:00:00 AM;1000;4;Hollenbeck ;499
210408147;04/30/2021 12:00:00 AM;04/30/2021 12:00:00 AM;1000;4;Hollenbeck ;478
210412195;08/26/2021 12:00:00 AM;08/25/2021 12:00:00 AM;1530;4;Hollenbeck ;438
210413621;10/06/2021 12:00:00 AM;10/06/2021 12:00:00 AM;1330;4;Hollenbeck ;466
210406641;03/14/2021 12:00:00 AM;03/14/2021 12:00:00 AM;400;4;Hollenbeck ;497
210407107;03/28/2021 12:00:00 AM;03/28/2021 12:00:00 AM;220;4;Hollenbeck ;443
210404557;01/16/2021 12:00:00 AM;01/16/2021 12:00:00 AM;500;4;Hollenbeck ;467
210412372;08/31/2021 12:00:00 AM;08/31/2021 12:00:00 AM;1945;4;Hollenbeck ;407
210409403;06/07/2021 12:00:00 AM;06/07/2021 12:00:00 AM;5;4;Hollenbeck ;408
210416213;12/26/2021 12:00:00 AM;12/25/2021 12:00:00 AM;2230;4;Hollenbeck ;415
220404228;01/07/2022 12:00:00 AM;12/29/2021 12:00:00 AM;1440;4;Hollenbeck ;455
210400865;06/21/2021 12:00:00 AM;06/21/2021 12:00:00 AM;2045;4;Hollenbeck ;412
210404306;01/09/2021 12:00:00 AM;01/09/2021 12:00:00 AM;2048;4;Hollenbeck ;456
210405116;01/30/2021 12:00:00 AM;01/30/2021 12:00:00 AM;1200;4;Hollenbeck ;437
210413315;09/28/2021 12:00:00 AM;09/28/2021 12:00:00 AM;127;4;Hollenbeck ;426
210409081;05/27/2021 12:00:00 AM;05/27/2021 12:00:00 AM;2225;4;Hollenbeck ;443
210409382;06/06/2021 12:00:00 AM;06/06/2021 12:00:00 AM;220;4;Hollenbeck ;428
210408173;05/01/2021 12:00:00 AM;04/30/2021 12:00:00 AM;1800;4;Hollenbeck ;422
210404513;01/15/2021 12:00:00 AM;01/14/2021 12:00:00 AM;1930;4;Hollenbeck ;497
210411663;08/11/2021 12:00:00 AM;08/11/2021 12:00:00 AM;800;4;Hollenbeck ;467
210410065;06/26/2021 12:00:00 AM;06/25/2021 12:00:00 AM;1700;4;Hollenbeck ;479
210409066;05/27/2021 12:00:00 AM;05/27/2021 12:00:00 AM;1442;4;Hollenbeck ;426
210415060;11/18/2021 12:00:00 AM;11/16/2021 12:00:00 AM;1132;4;Hollenbeck ;497
210414156;10/22/2021 12:00:00 AM;10/22/2021 12:00:00 AM;2205;4;Hollenbeck ;422
210414997;11/17/2021 12:00:00 AM;11/16/2021 12:00:00 AM;35;4;Hollenbeck ;466
210405142;01/31/2021 12:00:00 AM;01/06/2021 12:00:00 AM;1130;4;Hollenbeck ;449
210411106;07/27/2021 12:00:00 AM;07/22/2021 12:00:00 AM;1700;4;Hollenbeck ;416
210410325;07/05/2021 12:00:00 AM;07/05/2021 12:00:00 AM;555;4;Hollenbeck ;497
210414537;11/03/2021 12:00:00 AM;11/03/2021 12:00:00 AM;1440;4;Hollenbeck ;477
210414535;11/03/2021 12:00:00 AM;11/03/2021 12:00:00 AM;1225;4;Hollenbeck ;421
210411012;07/23/2021 12:00:00 AM;07/23/2021 12:00:00 AM;2115;4;Hollenbeck ;489
210412963;09/18/2021 12:00:00 AM;06/14/2021 12:00:00 AM;1400;4;Hollenbeck ;499
210406482;03/09/2021 12:00:00 AM;03/09/2021 12:00:00 AM;1700;4;Hollenbeck ;497
210400542;01/22/2021 12:00:00 AM;01/22/2021 12:00:00 AM;1610;4;Hollenbeck ;455
210404969;01/26/2021 12:00:00 AM;01/26/2021 12:00:00 AM;1225;4;Hollenbeck ;464
210404857;01/22/2021 12:00:00 AM;01/22/2021 12:00:00 AM;530;4;Hollenbeck ;477
210415022;11/17/2021 12:00:00 AM;11/17/2021 12:00:00 AM;1535;4;Hollenbeck ;497
210411914;08/19/2021 12:00:00 AM;08/19/2021 12:00:00 AM;50;4;Hollenbeck ;455
210407992;04/26/2021 12:00:00 AM;04/26/2021 12:00:00 AM;910;4;Hollenbeck ;479
210407116;03/28/2021 12:00:00 AM;03/28/2021 12:00:00 AM;800;4;Hollenbeck ;407
210411810;08/16/2021 12:00:00 AM;08/16/2021 12:00:00 AM;215;4;Hollenbeck ;479
210413992;10/17/2021 12:00:00 AM;10/17/2021 12:00:00 AM;200;4;Hollenbeck ;479
210405929;02/22/2021 12:00:00 AM;02/22/2021 12:00:00 AM;2020;4;Hollenbeck ;415
210409984;06/23/2021 12:00:00 AM;06/22/2021 12:00:00 AM;2300;4;Hollenbeck ;439
210415347;11/28/2021 12:00:00 AM;11/18/2021 12:00:00 AM;2100;4;Hollenbeck ;415
210406100;02/26/2021 12:00:00 AM;02/26/2021 12:00:00 AM;2100;4;Hollenbeck ;438
210409688;06/16/2021 12:00:00 AM;06/16/2021 12:00:00 AM;215;4;Hollenbeck ;497
210409956;06/22/2021 12:00:00 AM;06/21/2021 12:00:00 AM;1230;4;Hollenbeck ;421
210415704;12/09/2021 12:00:00 AM;12/09/2021 12:00:00 AM;1045;4;Hollenbeck ;449
210416293;12/27/2021 12:00:00 AM;12/27/2021 12:00:00 AM;800;4;Hollenbeck ;457
210412186;08/26/2021 12:00:00 AM;08/25/2021 12:00:00 AM;2200;4;Hollenbeck ;438
210406268;03/04/2021 12:00:00 AM;03/03/2021 12:00:00 AM;2230;4;Hollenbeck ;453
210404382;01/11/2021 12:00:00 AM;01/11/2021 12:00:00 AM;2100;4;Hollenbeck ;445
210411290;08/01/2021 12:00:00 AM;07/31/2021 12:00:00 AM;2100;4;Hollenbeck ;423
210404681;01/19/2021 12:00:00 AM;01/18/2021 12:00:00 AM;2100;4;Hollenbeck ;448
210408301;05/05/2021 12:00:00 AM;05/05/2021 12:00:00 AM;1330;4;Hollenbeck ;449
210412406;09/01/2021 12:00:00 AM;09/01/2021 12:00:00 AM;1340;4;Hollenbeck ;443
220404763;01/25/2022 12:00:00 AM;10/14/2021 12:00:00 AM;2100;4;Hollenbeck ;467
210413035;09/20/2021 12:00:00 AM;09/20/2021 12:00:00 AM;1300;4;Hollenbeck ;457
210406544;03/11/2021 12:00:00 AM;03/08/2021 12:00:00 AM;1700;4;Hollenbeck ;459
210415497;12/02/2021 12:00:00 AM;11/23/2021 12:00:00 AM;1130;4;Hollenbeck ;409
210411325;08/02/2021 12:00:00 AM;08/01/2021 12:00:00 AM;700;4;Hollenbeck ;453
210407720;04/17/2021 12:00:00 AM;04/16/2021 12:00:00 AM;2230;4;Hollenbeck ;477
210415936;12/16/2021 12:00:00 AM;12/16/2021 12:00:00 AM;1255;4;Hollenbeck ;437
210412585;09/07/2021 12:00:00 AM;09/06/2021 12:00:00 AM;2340;4;Hollenbeck ;491
210409961;06/22/2021 12:00:00 AM;06/22/2021 12:00:00 AM;2100;4;Hollenbeck ;439
210415274;11/24/2021 12:00:00 AM;11/24/2021 12:00:00 AM;1345;4;Hollenbeck ;497
210416058;12/20/2021 12:00:00 AM;12/20/2021 12:00:00 AM;1230;4;Hollenbeck ;437
210407657;04/14/2021 12:00:00 AM;04/13/2021 12:00:00 AM;600;4;Hollenbeck ;473
210413485;10/03/2021 12:00:00 AM;10/02/2021 12:00:00 AM;1400;4;Hollenbeck ;428
210411867;08/16/2021 12:00:00 AM;08/16/2021 12:00:00 AM;1920;4;Hollenbeck ;467
210412151;08/23/2021 12:00:00 AM;08/23/2021 12:00:00 AM;1930;4;Hollenbeck ;448
210413674;10/07/2021 12:00:00 AM;10/07/2021 12:00:00 AM;2035;4;Hollenbeck ;409
210414672;11/08/2021 12:00:00 AM;11/08/2021 12:00:00 AM;345;4;Hollenbeck ;438
210406076;02/26/2021 12:00:00 AM;02/26/2021 12:00:00 AM;549;4;Hollenbeck ;409
210411732;08/13/2021 12:00:00 AM;08/13/2021 12:00:00 AM;720;4;Hollenbeck ;479
210405263;02/04/2021 12:00:00 AM;02/04/2021 12:00:00 AM;1220;4;Hollenbeck ;421
210409045;05/27/2021 12:00:00 AM;05/27/2021 12:00:00 AM;125;4;Hollenbeck ;473
210415562;12/04/2021 12:00:00 AM;12/04/2021 12:00:00 AM;1200;4;Hollenbeck ;421
210407134;03/28/2021 12:00:00 AM;03/28/2021 12:00:00 AM;1830;4;Hollenbeck ;453
210411719;08/13/2021 12:00:00 AM;08/13/2021 12:00:00 AM;215;4;Hollenbeck ;438
210404195;01/06/2021 12:00:00 AM;01/06/2021 12:00:00 AM;1600;4;Hollenbeck ;466
210415829;12/13/2021 12:00:00 AM;12/10/2021 12:00:00 AM;800;4;Hollenbeck ;477
210405828;02/19/2021 12:00:00 AM;02/14/2021 12:00:00 AM;300;4;Hollenbeck ;418
210416080;12/20/2021 12:00:00 AM;12/19/2021 12:00:00 AM;2330;4;Hollenbeck ;463
210412741;09/11/2021 12:00:00 AM;09/10/2021 12:00:00 AM;2000;4;Hollenbeck ;479
210407957;04/24/2021 12:00:00 AM;04/24/2021 12:00:00 AM;1535;4;Hollenbeck ;479
210409917;06/21/2021 12:00:00 AM;06/21/2021 12:00:00 AM;700;4;Hollenbeck ;412
210408313;05/05/2021 12:00:00 AM;05/05/2021 12:00:00 AM;1730;4;Hollenbeck ;407
210406338;03/05/2021 12:00:00 AM;03/05/2021 12:00:00 AM;1615;4;Hollenbeck ;491
210411446;08/05/2021 12:00:00 AM;08/05/2021 12:00:00 AM;30;4;Hollenbeck ;411
210406139;02/27/2021 12:00:00 AM;02/27/2021 12:00:00 AM;2040;4;Hollenbeck ;468
210413227;09/25/2021 12:00:00 AM;09/11/2021 12:00:00 AM;2125;4;Hollenbeck ;455
