DR_NO;Date Rptd;DATE OCC;TIME OCC;AREA;AREA NAME;Rpt Dist No;Part 1-2;Crm Cd;Crm Cd Desc;Mocodes;Vict Age;Vict Sex;Vict Descent;Premis Cd;Premis Desc;Weapon Used Cd;Weapon Desc;Status;Status Desc;Crm Cd 1
200907217;05/10/2023 12:00:00 AM;03/10/2020 12:00:00 AM;2037;9;Van Nuys   ;964;1;343;SHOPLIFTING-GRAND THEFT ($950.01 & OVER)                ;0325 1501                              ;19;M;O;405;CLOTHING STORE                              ;;;IC;Invest Cont ;343
220911866;07/26/2022 12:00:00 AM;02/01/2020 12:00:00 AM;505;9;Van Nuys   ;971;2;354;THEFT OF IDENTITY                                       ;0922 0929 0923 0930                    ;34;F;W;605;AUTOMATED TELLER MACHINE (ATM)              ;;;IC;Invest Cont ;354
220917870;12/31/2022 12:00:00 AM;03/16/2020 12:00:00 AM;1025;9;Van Nuys   ;929;2;354;THEFT OF IDENTITY                                       ;0100 0928 0344 1822                    ;41;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230911729;06/10/2023 12:00:00 AM;04/01/2020 12:00:00 AM;5;9;Van Nuys   ;911;2;354;THEFT OF IDENTITY                                       ;1822 0100 0923                         ;56;F;H;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230908117;04/13/2023 12:00:00 AM;07/31/2020 12:00:00 AM;1;9;Van Nuys   ;989;2;354;THEFT OF IDENTITY                                       ;1501                                   ;41;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
210904288;01/09/2021 12:00:00 AM;12/27/2020 12:00:00 AM;1600;9;Van Nuys   ;964;1;442;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                ;0325 1420                              ;22;F;W;405;CLOTHING STORE                              ;;;IC;Invest Cont ;442
220910623;06/21/2022 12:00:00 AM;11/19/2020 12:00:00 AM;1;9;Van Nuys   ;939;2;354;THEFT OF IDENTITY                                       ;1822 0917                              ;53;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220909334;05/18/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1400;9;Van Nuys   ;971;2;354;THEFT OF IDENTITY                                       ;1822                                   ;47;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220904776;01/22/2022 12:00:00 AM;12/28/2020 12:00:00 AM;1200;9;Van Nuys   ;974;1;310;BURGLARY                                                ;0397 0344                              ;48;M;W;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
220911160;07/06/2022 12:00:00 AM;03/01/2020 12:00:00 AM;1000;9;Van Nuys   ;923;2;354;THEFT OF IDENTITY                                       ;1822 1202 0929                         ;59;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220908425;04/26/2022 12:00:00 AM;11/20/2020 12:00:00 AM;1600;9;Van Nuys   ;952;1;310;BURGLARY                                                ;0344 1601                              ;50;F;H;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
230911235;06/29/2023 12:00:00 AM;11/01/2020 12:00:00 AM;600;9;Van Nuys   ;964;2;354;THEFT OF IDENTITY                                       ;0377                                   ;46;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
210907013;03/16/2021 12:00:00 AM;11/15/2020 12:00:00 AM;1200;9;Van Nuys   ;931;2;940;EXTORTION                                               ;1202 0337                              ;59;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;940
220917253;12/13/2022 12:00:00 AM;12/21/2020 12:00:00 AM;1800;9;Van Nuys   ;916;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;1813 2000 0416 0419                    ;20;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
240904504;01/13/2024 12:00:00 AM;01/13/2020 12:00:00 AM;1150;9;Van Nuys   ;955;2;354;THEFT OF IDENTITY                                       ;1822 0930                              ;33;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220911563;07/14/2022 12:00:00 AM;09/03/2020 12:00:00 AM;1;9;Van Nuys   ;935;2;354;THEFT OF IDENTITY                                       ;0935 0929 0922                         ;33;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230907876;04/07/2023 12:00:00 AM;03/15/2020 12:00:00 AM;800;9;Van Nuys   ;935;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;52;M;W;710;OTHER PREMISE                               ;;;IC;Invest Cont ;440
210905375;02/05/2021 12:00:00 AM;11/15/2020 12:00:00 AM;1200;9;Van Nuys   ;914;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;420
220917252;12/13/2022 12:00:00 AM;12/21/2020 12:00:00 AM;1800;9;Van Nuys   ;916;2;627;CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT                 ;1258 0552 0416                         ;5;M;H;501;SINGLE FAMILY DWELLING                      ;301;BELT FLAILING INSTRUMENT/CHAIN                ;AO;Adult Other ;627
220917492;12/20/2022 12:00:00 AM;03/20/2020 12:00:00 AM;1100;9;Van Nuys   ;929;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;41;F;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220914148;09/22/2022 12:00:00 AM;01/01/2020 12:00:00 AM;800;9;Van Nuys   ;943;2;354;THEFT OF IDENTITY                                       ;1822                                   ;59;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
200912561;07/20/2020 12:00:00 AM;07/20/2020 12:00:00 AM;700;9;Van Nuys   ;937;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
240904134;01/04/2024 12:00:00 AM;03/01/2020 12:00:00 AM;900;9;Van Nuys   ;926;2;901;VIOLATION OF RESTRAINING ORDER                          ;2038 1501                              ;30;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;901
200905707;02/08/2020 12:00:00 AM;02/07/2020 12:00:00 AM;2000;9;Van Nuys   ;939;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;AO;Adult Other ;510
220910848;06/27/2022 12:00:00 AM;10/30/2020 12:00:00 AM;1105;9;Van Nuys   ;909;2;354;THEFT OF IDENTITY                                       ;1822                                   ;59;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
210906739;03/09/2021 12:00:00 AM;11/16/2020 12:00:00 AM;1200;9;Van Nuys   ;941;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;;0;;;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
210908888;05/04/2021 12:00:00 AM;11/12/2020 12:00:00 AM;1925;9;Van Nuys   ;909;2;354;THEFT OF IDENTITY                                       ;1501 1822                              ;45;F;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;354
220907962;04/14/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1200;9;Van Nuys   ;914;2;354;THEFT OF IDENTITY                                       ;1822 1501                              ;17;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230904576;01/17/2023 12:00:00 AM;06/25/2020 12:00:00 AM;1700;9;Van Nuys   ;946;2;354;THEFT OF IDENTITY                                       ;1501 1822                              ;52;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220917796;12/28/2022 12:00:00 AM;11/01/2020 12:00:00 AM;1735;9;Van Nuys   ;926;2;354;THEFT OF IDENTITY                                       ;0923 0926 0928 0930 0922 0929 0935 1822;40;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230916996;12/02/2023 12:00:00 AM;07/01/2020 12:00:00 AM;800;9;Van Nuys   ;906;2;649;DOCUMENT FORGERY / STOLEN FELONY                        ;1822                                   ;64;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;649
240904082;01/03/2024 12:00:00 AM;07/07/2020 12:00:00 AM;1200;9;Van Nuys   ;914;2;354;THEFT OF IDENTITY                                       ;0377                                   ;39;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230905264;02/04/2023 12:00:00 AM;07/04/2020 12:00:00 AM;1155;9;Van Nuys   ;974;2;354;THEFT OF IDENTITY                                       ;1501                                   ;28;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220911156;07/06/2022 12:00:00 AM;01/01/2020 12:00:00 AM;1;9;Van Nuys   ;941;1;310;BURGLARY                                                ;0358 0344                              ;64;F;W;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
220904316;01/10/2022 12:00:00 AM;11/24/2020 12:00:00 AM;1200;9;Van Nuys   ;911;1;310;BURGLARY                                                ;0344 0321                              ;69;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
220910836;06/27/2022 12:00:00 AM;06/25/2020 12:00:00 AM;2000;9;Van Nuys   ;926;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1822                              ;24;F;B;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
220909185;05/15/2022 12:00:00 AM;12/01/2020 12:00:00 AM;1;9;Van Nuys   ;933;2;812;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER);1258 1251 0527 0913 1402               ;12;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;812
230912598;08/04/2023 12:00:00 AM;07/22/2020 12:00:00 AM;1100;9;Van Nuys   ;974;2;354;THEFT OF IDENTITY                                       ;1822                                   ;70;F;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230915809;10/30/2023 12:00:00 AM;09/20/2020 12:00:00 AM;300;9;Van Nuys   ;946;2;354;THEFT OF IDENTITY                                       ;0928 0922 0929 0930 0935               ;55;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220907509;04/03/2022 12:00:00 AM;06/11/2020 12:00:00 AM;845;9;Van Nuys   ;926;2;354;THEFT OF IDENTITY                                       ;1822 0928                              ;41;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220908145;04/19/2022 12:00:00 AM;04/19/2020 12:00:00 AM;850;9;Van Nuys   ;963;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1501                                   ;27;M;W;514;GROUP HOME                                  ;;;IC;Invest Cont ;956
220906985;03/21/2022 12:00:00 AM;08/25/2020 12:00:00 AM;1700;9;Van Nuys   ;904;2;354;THEFT OF IDENTITY                                       ;1822 0930 0922                         ;23;M;B;602;BANK                                        ;;;IC;Invest Cont ;354
220905654;02/13/2022 12:00:00 AM;02/01/2020 12:00:00 AM;1200;9;Van Nuys   ;969;2;661;UNAUTHORIZED COMPUTER ACCESS                            ;1914 1822                              ;55;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;661
210907224;03/22/2021 12:00:00 AM;03/22/2020 12:00:00 AM;900;9;Van Nuys   ;929;2;860;BATTERY WITH SEXUAL CONTACT                             ;0400 0509 1258                         ;11;F;H;101;STREET                                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;860
210904065;01/02/2021 12:00:00 AM;12/30/2020 12:00:00 AM;1200;9;Van Nuys   ;919;2;753;DISCHARGE FIREARMS/SHOTS FIRED                          ;0329 1822 1202 1402 1307               ;60;F;O;122;VEHICLE, PASSENGER/TRUCK                    ;106;UNKNOWN FIREARM                               ;IC;Invest Cont ;753
220915676;11/02/2022 12:00:00 AM;11/01/2020 12:00:00 AM;2;9;Van Nuys   ;963;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1906                                   ;50;M;W;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;956
230907379;03/24/2023 12:00:00 AM;08/18/2020 12:00:00 AM;1300;9;Van Nuys   ;919;2;354;THEFT OF IDENTITY                                       ;1822 0929                              ;34;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220909751;05/30/2022 12:00:00 AM;11/21/2020 12:00:00 AM;1200;9;Van Nuys   ;964;2;354;THEFT OF IDENTITY                                       ;0928 1822                              ;48;M;W;248;CELL PHONE STORE                            ;;;IC;Invest Cont ;354
230909344;05/13/2023 12:00:00 AM;01/01/2020 12:00:00 AM;1200;9;Van Nuys   ;941;1;310;BURGLARY                                                ;0321 0358 1608 0344                    ;38;F;W;221;PUBLIC STORAGE                              ;;;IC;Invest Cont ;310
230906910;03/14/2023 12:00:00 AM;03/16/2020 12:00:00 AM;1630;9;Van Nuys   ;929;2;354;THEFT OF IDENTITY                                       ;0928 1822                              ;41;F;A;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220913632;09/09/2022 12:00:00 AM;02/02/2020 12:00:00 AM;1720;9;Van Nuys   ;906;2;354;THEFT OF IDENTITY                                       ;0928                                   ;0;M;W;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
230911853;07/16/2023 12:00:00 AM;05/05/2020 12:00:00 AM;1;9;Van Nuys   ;916;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                ;0329 1822                              ;37;M;B;145;MAIL BOX                                    ;;;IC;Invest Cont ;745
230916435;11/16/2023 12:00:00 AM;05/15/2020 12:00:00 AM;625;9;Van Nuys   ;909;2;354;THEFT OF IDENTITY                                       ;1822                                   ;40;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230914786;10/01/2023 12:00:00 AM;10/01/2020 12:00:00 AM;2200;9;Van Nuys   ;969;2;354;THEFT OF IDENTITY                                       ;0930 1822                              ;49;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220905434;02/06/2022 12:00:00 AM;08/01/2020 12:00:00 AM;2300;9;Van Nuys   ;939;1;121;RAPE, FORCIBLE                                          ;2000 1206 2002 0913 1814 0527          ;19;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;121
220906820;03/16/2022 12:00:00 AM;03/13/2020 12:00:00 AM;1200;9;Van Nuys   ;939;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;-1;F;W;721;HIGH SCHOOL                                 ;;;IC;Invest Cont ;341
220909505;05/23/2022 12:00:00 AM;11/20/2020 12:00:00 AM;2055;9;Van Nuys   ;919;2;354;THEFT OF IDENTITY                                       ;0922 0917 1822                         ;39;F;H;506;ABANDONED BUILDING ABANDONED HOUSE          ;;;IC;Invest Cont ;354
230904437;01/12/2023 12:00:00 AM;11/20/2020 12:00:00 AM;1345;9;Van Nuys   ;981;2;354;THEFT OF IDENTITY                                       ;1501                                   ;60;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220915189;10/19/2022 12:00:00 AM;10/01/2020 12:00:00 AM;1200;9;Van Nuys   ;946;2;354;THEFT OF IDENTITY                                       ;1822                                   ;32;M;O;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
200906009;02/14/2020 12:00:00 AM;02/13/2020 12:00:00 AM;2230;9;Van Nuys   ;914;2;806;PANDERING                                               ;0908 1212 1402                         ;0;F;X;101;STREET                                      ;;;AO;Adult Other ;806
220905871;02/18/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1;9;Van Nuys   ;929;1;121;RAPE, FORCIBLE                                          ;0913 0552 0448 0522 0528               ;9;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;121
220912439;08/10/2022 12:00:00 AM;12/27/2020 12:00:00 AM;900;9;Van Nuys   ;963;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT                   ;2000 0416 0447 1813 0444 1414 0913     ;48;M;W;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;236
230904454;01/13/2023 12:00:00 AM;09/01/2020 12:00:00 AM;2130;9;Van Nuys   ;998;2;661;UNAUTHORIZED COMPUTER ACCESS                            ;1914                                   ;51;F;B;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;661
230910650;06/15/2023 12:00:00 AM;05/17/2020 12:00:00 AM;1;9;Van Nuys   ;989;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;0325 1803                              ;0;M;W;203;OTHER BUSINESS                              ;;;IC;Invest Cont ;668
230908448;04/21/2023 12:00:00 AM;03/07/2020 12:00:00 AM;1435;9;Van Nuys   ;926;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0329                                   ;53;M;W;111;BUS-CHARTER/PRIVATE                         ;;;IC;Invest Cont ;440
230907510;03/30/2023 12:00:00 AM;10/01/2020 12:00:00 AM;1200;9;Van Nuys   ;904;2;354;THEFT OF IDENTITY                                       ;1501                                   ;41;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
210908671;04/28/2021 12:00:00 AM;08/05/2020 12:00:00 AM;900;9;Van Nuys   ;914;2;813;CHILD ANNOYING (17YRS & UNDER)                          ;1259 1501                              ;12;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;AA;Adult Arrest;813
230910046;05/31/2023 12:00:00 AM;03/04/2020 12:00:00 AM;1345;9;Van Nuys   ;985;2;354;THEFT OF IDENTITY                                       ;1501 1822                              ;36;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
230917287;12/10/2023 12:00:00 AM;01/29/2020 12:00:00 AM;1200;9;Van Nuys   ;919;2;354;THEFT OF IDENTITY                                       ;0930 0928                              ;38;F;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;354
220913253;08/31/2022 12:00:00 AM;07/01/2020 12:00:00 AM;1200;9;Van Nuys   ;914;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 0416 0446 1813 2033               ;25;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
210904186;01/06/2021 12:00:00 AM;12/23/2020 12:00:00 AM;1000;9;Van Nuys   ;929;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0394 0344                              ;52;M;O;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;440
230914319;09/19/2023 12:00:00 AM;09/12/2020 12:00:00 AM;1200;9;Van Nuys   ;989;2;662;BUNCO, GRAND THEFT                                      ;1822 0800                              ;43;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;662
220910801;06/26/2022 12:00:00 AM;06/25/2020 12:00:00 AM;2035;9;Van Nuys   ;904;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) ;0329 1822                              ;28;F;W;122;VEHICLE, PASSENGER/TRUCK                    ;;;IC;Invest Cont ;740
220905952;02/21/2022 12:00:00 AM;05/25/2020 12:00:00 AM;1245;9;Van Nuys   ;909;2;354;THEFT OF IDENTITY                                       ;1822                                   ;26;F;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
230916259;11/11/2023 12:00:00 AM;06/01/2020 12:00:00 AM;1200;9;Van Nuys   ;985;2;354;THEFT OF IDENTITY                                       ;1817 1501                              ;31;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;354
220907170;03/24/2022 12:00:00 AM;07/16/2020 12:00:00 AM;1;9;Van Nuys   ;938;2;354;THEFT OF IDENTITY                                       ;1822 1501                              ;36;F;W;710;OTHER PREMISE                               ;;;IC;Invest Cont ;354
220904549;01/15/2022 12:00:00 AM;05/21/2020 12:00:00 AM;1;9;Van Nuys   ;909;2;662;BUNCO, GRAND THEFT                                      ;0344 0800 1822 1202                    ;69;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;662
230912000;07/20/2023 12:00:00 AM;03/20/2020 12:00:00 AM;1200;9;Van Nuys   ;926;2;668;EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)              ;1501 0924                              ;29;F;W;507;CONDOMINIUM/TOWNHOUSE                       ;;;IC;Invest Cont ;668
200914517;09/10/2020 12:00:00 AM;09/09/2020 12:00:00 AM;1735;9;Van Nuys   ;909;2;354;THEFT OF IDENTITY                                       ;0377 1822 0928                         ;40;M;O;507;CONDOMINIUM/TOWNHOUSE                       ;;;IC;Invest Cont ;354
200914052;08/27/2020 12:00:00 AM;08/27/2020 12:00:00 AM;1255;9;Van Nuys   ;935;2;624;BATTERY - SIMPLE ASSAULT                                ;0444                                   ;57;F;H;102;SIDEWALK                                    ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont ;624
200918185;12/07/2020 12:00:00 AM;12/07/2020 12:00:00 AM;1203;9;Van Nuys   ;935;2;900;VIOLATION OF COURT ORDER                                ;2000 2038                              ;52;F;W;725;GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY &;;;AA;Adult Arrest;900
200911839;07/02/2020 12:00:00 AM;06/26/2020 12:00:00 AM;1200;9;Van Nuys   ;974;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0344 0385                              ;36;M;W;101;STREET                                      ;;;IC;Invest Cont ;331
200911119;06/16/2020 12:00:00 AM;06/15/2020 12:00:00 AM;2300;9;Van Nuys   ;906;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;37;M;O;101;STREET                                      ;;;IC;Invest Cont ;330
200914159;08/30/2020 12:00:00 AM;08/30/2020 12:00:00 AM;1420;9;Van Nuys   ;906;2;626;INTIMATE PARTNER - SIMPLE ASSAULT                       ;2000 1814 0400                         ;23;M;B;501;SINGLE FAMILY DWELLING                      ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;626
200906435;02/24/2020 12:00:00 AM;02/23/2020 12:00:00 AM;1800;9;Van Nuys   ;914;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 ;1912                                   ;34;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont ;956
200911049;06/15/2020 12:00:00 AM;06/09/2020 12:00:00 AM;1025;9;Van Nuys   ;963;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0394 0344                              ;35;F;W;119;PORCH, RESIDENTIAL                          ;;;IC;Invest Cont ;440
200917497;11/20/2020 12:00:00 AM;11/20/2020 12:00:00 AM;1130;9;Van Nuys   ;966;2;624;BATTERY - SIMPLE ASSAULT                                ;0446 0416                              ;33;F;W;220;NAIL SALON                                  ;500;UNKNOWN WEAPON/OTHER WEAPON                   ;IC;Invest Cont ;624
200913781;08/21/2020 12:00:00 AM;08/20/2020 12:00:00 AM;503;9;Van Nuys   ;923;2;753;DISCHARGE FIREARMS/SHOTS FIRED                          ;1100 1402 1407 0913                    ;0;X;X;101;STREET                                      ;107;OTHER FIREARM                                 ;AO;Adult Other ;753
200912278;07/13/2020 12:00:00 AM;07/12/2020 12:00:00 AM;2230;9;Van Nuys   ;911;2;624;BATTERY - SIMPLE ASSAULT                                ;0400                                   ;30;F;H;119;PORCH, RESIDENTIAL                          ;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other ;624
200916925;11/06/2020 12:00:00 AM;11/06/2020 12:00:00 AM;700;9;Van Nuys   ;981;1;440;THEFT PLAIN - PETTY ($950 & UNDER)                      ;0344                                   ;52;M;W;108;PARKING LOT                                 ;;;IC;Invest Cont ;440
200915605;10/06/2020 12:00:00 AM;10/06/2020 12:00:00 AM;930;9;Van Nuys   ;964;2;354;THEFT OF IDENTITY                                       ;0344 1822                              ;33;M;H;108;PARKING LOT                                 ;;;IC;Invest Cont ;354
200908879;04/24/2020 12:00:00 AM;02/05/2020 12:00:00 AM;800;9;Van Nuys   ;926;2;662;BUNCO, GRAND THEFT                                      ;0100 0344 0924 1822                    ;34;M;O;710;OTHER PREMISE                               ;;;IC;Invest Cont ;662
200915696;10/09/2020 12:00:00 AM;10/09/2020 12:00:00 AM;220;9;Van Nuys   ;941;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          ;0416 1402 1822 0445 2004               ;59;M;B;101;STREET                                      ;312;PIPE/METAL PIPE                               ;AO;Adult Other ;230
200906646;02/28/2020 12:00:00 AM;02/27/2020 12:00:00 AM;1030;9;Van Nuys   ;991;1;310;BURGLARY                                                ;0344 1606                              ;44;M;W;501;SINGLE FAMILY DWELLING                      ;;;IC;Invest Cont ;310
200913371;08/10/2020 12:00:00 AM;03/20/2020 12:00:00 AM;600;9;Van Nuys   ;911;2;845;SEX OFFENDER REGISTRANT OUT OF COMPLIANCE               ;1501                                   ;0;M;X;501;SINGLE FAMILY DWELLING                      ;;;AA;Adult Arrest;845
200909092;04/29/2020 12:00:00 AM;04/27/2020 12:00:00 AM;2100;9;Van Nuys   ;919;1;330;BURGLARY FROM VEHICLE                                   ;1609 0344 1300                         ;54;M;B;101;STREET                                      ;;;IC;Invest Cont ;330
200909232;05/02/2020 12:00:00 AM;05/01/2020 12:00:00 AM;2200;9;Van Nuys   ;926;1;330;BURGLARY FROM VEHICLE                                   ;0344                                   ;38;F;H;101;STREET                                      ;;;IC;Invest Cont ;330
200919016;12/31/2020 12:00:00 AM;12/23/2020 12:00:00 AM;1200;9;Van Nuys   ;915;1;310;BURGLARY                                                ;1607 0344 0358 0321 1414 1420          ;0;X;X;118;CONSTRUCTION SITE                           ;;;IC;Invest Cont ;310
200910474;06/03/2020 12:00:00 AM;06/02/2020 12:00:00 AM;2000;9;Van Nuys   ;926;1;510;VEHICLE - STOLEN                                        ;;0;;;101;STREET                                      ;;;IC;Invest Cont ;510
200907410;03/13/2020 12:00:00 AM;03/13/2020 12:00:00 AM;300;9;Van Nuys   ;964;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     ;0329 1300 0344                         ;19;M;O;101;STREET                                      ;;;IC;Invest Cont ;331
200908380;04/12/2020 12:00:00 AM;03/20/2020 12:00:00 AM;224;9;Van Nuys   ;941;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344                                   ;48;M;B;210;RESTAURANT/FAST FOOD                        ;;;IC;Invest Cont ;341
200908452;04/15/2020 12:00:00 AM;04/15/2020 12:00:00 AM;2123;9;Van Nuys   ;952;2;624;BATTERY - SIMPLE ASSAULT                                ;0400                                   ;31;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;624
